MEAN_POS_X,MEAN_POS_Y,MEAN_POS_Z,MEAN_ACC_X,MEAN_ACC_Y,MEAN_ACC_Z,MEAN_LINACC_X,MEAN_LINACC_Y,MEAN_LINACC_Z,MEAN_GYRO_X,MEAN_GYRO_Y,MEAN_GYRO_Z,MEAN_Heading,MEAN_Roll,MEAN_Pitch,MEAN_Pressure,MEDIAN_POS_X,MEDIAN_POS_Y,MEDIAN_POS_Z,MEDIAN_ACC_X,MEDIAN_ACC_Y,MEDIAN_ACC_Z,MEDIAN_LINACC_X,MEDIAN_LINACC_Y,MEDIAN_LINACC_Z,MEDIAN_GYRO_X,MEDIAN_GYRO_Y,MEDIAN_GYRO_Z,MEDIAN_Heading,MEDIAN_Roll,MEDIAN_Pitch,MEDIAN_Pressure,STD_POS_X,STD_POS_Y,STD_POS_Z,STD_ACC_X,STD_ACC_Y,STD_ACC_Z,STD_LINACC_X,STD_LINACC_Y,STD_LINACC_Z,STD_GYRO_X,STD_GYRO_Y,STD_GYRO_Z,STD_Heading,STD_Roll,STD_Pitch,STD_Pressure,MODE_POS_X,MODE_POS_Y,MODE_POS_Z,MODE_ACC_X,MODE_ACC_Y,MODE_ACC_Z,MODE_LINACC_X,MODE_LINACC_Y,MODE_LINACC_Z,MODE_GYRO_X,MODE_GYRO_Y,MODE_GYRO_Z,MODE_Heading,MODE_Roll,MODE_Pitch,MODE_Pressure,MAX_POS_X,MAX_POS_Y,MAX_POS_Z,MAX_ACC_X,MAX_ACC_Y,MAX_ACC_Z,MAX_LINACC_X,MAX_LINACC_Y,MAX_LINACC_Z,MAX_GYRO_X,MAX_GYRO_Y,MAX_GYRO_Z,MAX_Heading,MAX_Roll,MAX_Pitch,MAX_Pressure,MIN_POS_X,MIN_POS_Y,MIN_POS_Z,MIN_ACC_X,MIN_ACC_Y,MIN_ACC_Z,MIN_LINACC_X,MIN_LINACC_Y,MIN_LINACC_Z,MIN_GYRO_X,MIN_GYRO_Y,MIN_GYRO_Z,MIN_Heading,MIN_Roll,MIN_Pitch,MIN_Pressure,LOCATION,ACTIVITY
9201.05322580645,2901.4114369501463,1317.782404692082,-908.0645161290323,-49.645161290322584,-111.06451612903226,-20.096774193548388,-61.193548387096776,-33.45161290322581,29.076612903225808,-2.4173387096774195,-18.191532258064516,159.73185483870967,-65.75806451612904,7.026209677419355,94716.31451612903,9311.5,2892.922727272727,1416.55,-906.0,99.0,-111.0,0.0,-102.0,-53.0,9.3125,9.0,-29.5625,148.0,-65.25,-68.5625,94716.25,328.4960669311696,100.9399089022209,200.97584142312405,133.2448711918201,361.2863636495845,153.17243779128387,95.41011645827001,151.6991363093055,67.15843888878369,51.68498006170163,46.92203026002944,48.25704270569141,48.378916706073795,7.1911176029204436,109.71725471803832,4.226882096541671,9500.0,2800.0,1450.0,-822.0,-469.0,-299.0,41.0,-321.0,-97.0,-30.5625,-115.3125,-105.875,97.6875,-56.875,118.3125,94710.75,9566.95,3084.272727272727,1553.6772727272728,-610.0,406.0,194.0,178.0,248.0,166.0,138.4375,61.5625,60.3125,219.3125,-53.0625,163.875,94723.75,8649.35,2773.772727272727,940.85,-1164.0,-687.0,-299.0,-225.0,-321.0,-126.0,-30.5625,-115.3125,-105.875,97.6875,-79.0,-165.4375,94710.75,dish_cabinet,GETPLATE
8856.34375,3038.4207386363637,1039.728125,-896.78125,-74.46875,-50.96875,-42.28125,-39.59375,-53.125,-2.080078125,3.431640625,19.037109375,174.62109375,-61.474609375,27.01171875,94719.8828125,8828.875,3066.6863636363637,942.1,-884.5,-138.0,-78.5,-37.5,-4.0,-67.0,6.65625,9.53125,-16.4375,190.65625,-60.0,60.46875,94720.5,191.68526191936817,96.0311697094671,159.6433297443236,244.24019567934323,502.1071717224932,224.64502239913904,222.8138575604483,243.12559602713242,98.49340898203913,75.19950822238707,65.75388526362411,102.55235663629094,44.27963383037644,8.25746331795235,97.89602217988305,5.225937319461025,8650.0,3100.0,950.0,-822.0,-469.0,115.0,41.0,19.0,-97.0,-125.6875,-144.6875,-87.0625,97.6875,-60.0,118.3125,94710.75,9311.5,3159.05,1416.55,-375.0,825.0,534.0,466.0,324.0,178.0,138.4375,130.3125,340.5,220.5,-43.625,163.875,94725.5,8625.25,2802.6227272727274,893.95,-1745.0,-947.0,-299.0,-865.0,-724.0,-289.0,-125.6875,-144.6875,-87.0625,97.6875,-77.5,-165.4375,94710.75,counter,GETPLATE
9009.006249999999,3031.7390625,1003.1203125,-851.59375,148.8125,240.46875,-19.90625,-97.4375,-27.4375,-26.001953125,18.939453125,27.328125,129.625,-59.216796875,-40.232421875,94721.3203125,8978.525000000001,3047.1,944.7750000000001,-874.5,121.5,269.0,-12.0,-79.5,-36.5,-2.75,31.09375,-5.4375,117.5625,-56.46875,-37.875,94723.5,261.8974133529532,93.67173785772472,100.4816520399291,235.86489563293534,389.97406344690455,257.25536257302906,220.84476512305667,223.5536938461498,116.37867488394055,54.63125675666127,73.11665151608867,98.51955041775277,35.156056899111256,8.662363326538415,43.765081600906704,5.084461772114801,9350.0,3100.0,900.0,-742.0,-947.0,115.0,-865.0,-23.0,33.0,-125.6875,-182.25,-53.0,115.6875,-55.5,-91.0625,94711.5,9374.4,3159.05,1189.0,-375.0,825.0,675.0,466.0,324.0,226.0,79.9375,130.3125,340.5,220.5,-43.625,66.1875,94725.5,8625.25,2842.7,893.95,-1745.0,-947.0,-250.0,-865.0,-724.0,-289.0,-125.6875,-182.25,-53.0,97.6875,-77.5,-91.0625,94711.5,counter,GETPLATE
9362.93787878788,4471.1606060606055,547.8787503130479,-505.1818181818182,-664.7575757575758,-406.57575757575756,10.515151515151516,-38.21212121212121,-48.36363636363637,-2.952651515151515,-53.49242424242424,32.48106060606061,248.2443181818182,-32.297348484848484,105.95075757575758,94721.70454545454,9440.2,4454.95,561.95,-475.0,-694.0,-478.0,33.0,-18.0,-19.0,12.1875,-22.1875,15.875,276.5,-32.8125,114.75,94720.25,182.81537135792172,131.7264582605606,82.12490943348543,292.02048885153744,250.5538901991733,404.38193814009475,240.68653384798571,128.1319528786042,253.3379435385936,80.05581553608833,120.90973796901666,79.82713024930786,62.6965977548097,17.68916339284664,41.76733114025864,5.651829953048996,9550.0,4350.0,450.0,-1376.0,-1014.0,-309.0,-804.0,-95.0,-971.0,-277.875,-401.1875,-187.5625,0.0,-42.25,114.25,94719.25,9569.65,4734.9,685.6095041322315,-118.0,223.0,454.0,381.0,195.0,476.0,90.4375,139.9375,246.0,285.3125,0.0,134.4375,94732.25,9038.85,4307.5,429.2,-1376.0,-1014.0,-1520.0,-804.0,-351.0,-971.0,-277.875,-401.1875,-187.5625,0.0,-74.375,-23.6875,94712.25,fridge,OPENFRIDGE
9317.13484848485,4619.099999999999,586.2496994740798,-532.0909090909091,-384.8787878787879,216.06060606060606,-0.5151515151515151,-99.06060606060606,-112.84848484848484,-10.740530303030303,-59.94886363636363,17.134469696969695,192.03030303030303,-34.93939393939394,42.85606060606061,94721.99242424243,9300.1,4629.0,581.1595041322314,-501.0,-393.0,395.0,27.0,-95.0,-65.0,3.75,-38.75,13.3125,166.8125,-38.9375,8.5625,94722.25,202.0219497994156,89.67338652019338,51.20610584117304,310.0757330512543,362.70853980639174,654.4436062122703,245.77150480834342,138.07492064861458,245.91196610933264,79.80441197213224,130.36938249536587,92.48109646528272,64.84931474844436,18.44121708325774,56.3555552248342,5.763735241958459,9100.0,4700.0,600.0,-1376.0,3.0,-1520.0,-27.0,-200.0,-37.0,-277.875,-401.1875,-187.5625,0.0,-42.25,8.3125,94725.75,9741.1,4734.9,685.6095041322315,-18.0,337.0,1020.0,381.0,195.0,476.0,90.4375,139.9375,246.0,279.0625,0.0,116.8125,94729.75,9038.85,4454.95,503.65495867768595,-1376.0,-1014.0,-1520.0,-804.0,-360.0,-971.0,-277.875,-401.1875,-187.5625,0.0,-74.375,-26.3125,94712.25,Kitchen,OPENFRIDGE
9531.571212121213,4625.215151515151,654.0392687202605,-579.8787878787879,71.57575757575758,482.3030303030303,-30.303030303030305,-29.12121212121212,-100.9090909090909,26.66287878787879,33.41477272727273,-5.922348484848484,174.04545454545453,-41.28787878787879,-36.18939393939394,94724.09090909091,9573.3,4622.25,700.5,-522.0,77.0,561.0,-8.0,-66.0,-76.0,13.625,42.1875,12.9375,172.0625,-34.375,-19.75,94725.75,215.2626564333323,70.87371855637014,102.9826079831203,346.4590305483245,286.67152700249005,453.3916963322446,170.209702435056,202.45026512327627,140.1827743600216,62.53672737168014,97.45545459048928,59.03609493729303,19.854286528025423,24.69197417622219,59.572261719848164,6.568098261500605,9800.0,4700.0,750.0,-1465.0,3.0,-839.0,-27.0,-200.0,18.0,-63.75,59.5,-119.3125,179.6875,-11.6875,-34.0,94725.75,9798.85,4720.1,781.5,-18.0,513.0,1020.0,257.0,451.0,149.0,180.875,212.3125,68.5,216.5625,-7.4375,8.9375,94731.0,9100.4,4482.6,503.65495867768595,-1465.0,-408.0,-839.0,-494.0,-360.0,-381.0,-63.75,-162.125,-119.3125,137.8125,-88.6875,-179.0,94712.25,fridge,OPENFRIDGE
9293.960294117645,4547.288235294117,725.1308823529412,-783.5588235294117,269.5882352941176,-128.52941176470588,14.470588235294118,34.705882352941174,-119.8529411764706,-12.213235294117647,41.80882352941177,-9.965073529411764,179.0496323529412,-59.94117647058823,-104.6158088235294,94723.00735294117,9274.225,4567.875,729.7249999999999,-792.0,330.5,-277.5,67.0,46.0,-121.0,-48.65625,23.09375,-15.1875,177.5625,-61.21875,-127.59375,94723.25,380.91881835726986,116.32059411373916,35.54029726241596,232.44278425042393,200.3858577310525,539.2213935202743,162.76367610818318,215.18244963522477,178.7141161019958,80.66053527097706,71.27225685928853,47.647632892511886,20.584307765540657,16.59558189238034,60.46438841319774,5.521818051958112,9800.0,4550.0,750.0,-1465.0,-330.0,-1054.0,-494.0,-564.0,18.0,-63.75,59.5,-119.3125,179.6875,-88.6875,-34.0,94714.5,9798.85,4691.0,781.5,-331.0,515.0,780.0,257.0,451.0,398.0,180.875,212.3125,68.5,216.5625,-29.375,-2.1875,94731.0,8811.65,4245.05,650.45,-1465.0,-330.0,-1054.0,-494.0,-564.0,-468.0,-114.75,-38.6875,-119.3125,143.625,-88.6875,-179.0,94714.5,Kitchen,OPENFRIDGE
9330.2109375,4527.154687499999,569.0484375000001,-554.25,-530.375,-333.78125,55.53125,-30.09375,-73.0625,-19.521484375,-57.51953125,22.484375,257.857421875,-40.212890625,92.345703125,94725.75,9308.3,4530.45,592.8,-474.0,-692.5,-444.5,74.5,-8.0,-56.0,4.125,-16.1875,16.78125,289.84375,-37.28125,117.03125,94727.5,187.14988160018623,145.66014208920564,77.40113307120022,289.56886751213096,404.3173258716475,384.35440083801353,243.7451054099145,161.91382801235014,236.9291356557497,77.94364047869671,112.85433383212423,83.391384350369,56.41344362442591,17.760325110424464,58.82681573988606,6.377569058565669,9550.0,4650.0,650.0,-474.0,-956.0,-537.0,-738.0,-316.0,-56.0,-266.5625,-413.0,7.8125,149.625,-84.1875,114.9375,94731.25,9559.3,4741.9,674.05,-79.0,448.0,435.0,621.0,303.0,480.0,62.625,78.5625,223.4375,302.75,-17.875,128.5,94731.25,9084.9,4288.75,439.6,-1290.0,-956.0,-1119.0,-738.0,-316.0,-755.0,-266.5625,-413.0,-141.875,149.625,-84.1875,-62.9375,94713.5,Kitchen,OPENFRIDGE
9452.618181818183,4680.866666666667,715.8920110192838,-668.3636363636364,-302.27272727272725,223.8181818181818,15.454545454545455,-105.84848484848484,-112.27272727272727,-25.195075757575758,-40.42992424242424,18.685606060606062,198.29924242424244,-46.797348484848484,32.85606060606061,94720.06818181818,9349.6,4706.3,717.6272727272727,-621.0,-264.0,346.0,57.0,-109.0,-97.0,-7.1875,-18.8125,9.3125,176.6875,-42.0625,13.9375,94721.25,331.6904111936927,51.02800956745881,92.35661733903963,252.92301424813766,364.01942536828244,541.6918782011513,248.10822876683915,162.77306311474752,217.97394808888183,74.63308974808456,132.22557053503076,90.69077958196033,50.382137748369146,15.525291474460335,59.18431651625465,7.072247898717147,9100.0,4700.0,650.0,-855.0,-956.0,-394.0,-738.0,-378.0,-56.0,-266.5625,-413.0,-141.875,176.625,-62.875,-62.9375,94712.25,9971.95,4741.9,878.8772727272728,-86.0,448.0,847.0,621.0,303.0,480.0,58.75,215.25,223.4375,294.1875,-26.6875,119.9375,94731.25,9084.9,4542.75,597.8,-1290.0,-956.0,-1119.0,-738.0,-378.0,-755.0,-266.5625,-413.0,-141.875,149.625,-84.1875,-62.9375,94712.25,Kitchen,OPENFRIDGE
9656.915151515152,4727.565289256198,735.0286501377411,-670.2727272727273,-200.54545454545453,548.5454545454545,-91.36363636363636,-18.87878787878788,-12.090909090909092,-12.206439393939394,-34.24242424242424,-16.958333333333332,173.23674242424244,-41.11742424242424,6.8522727272727275,94716.90151515152,9682.55,4720.0,726.6772727272727,-701.0,-249.0,674.0,-82.0,-57.0,0.0,-6.375,-36.0,-0.5625,176.625,-40.5625,13.9375,94714.75,236.1599969051862,39.681878641689984,84.95010853093373,261.1400812695258,354.3250706368633,262.7393065032679,154.62087063641712,209.78854794407832,149.9440236464019,43.87155681392515,120.71164589419809,78.11580987613306,11.608352469855227,24.10792059356518,35.01093515761605,5.709757066423734,9950.0,4700.0,650.0,-1349.0,-932.0,30.0,57.0,-378.0,-297.0,-79.8125,-252.5625,-3.75,176.625,-62.875,-59.1875,94714.75,9971.95,4784.504545454545,878.8772727272728,-178.0,451.0,847.0,137.0,560.0,219.0,73.4375,215.25,105.6875,192.0,7.875,58.75,94726.5,9200.3,4633.1,599.55,-1349.0,-932.0,30.0,-413.0,-378.0,-297.0,-79.8125,-252.5625,-181.5,151.125,-83.4375,-59.1875,94711.25,fridge,OPENFRIDGE
9379.61515151515,4699.380027548209,748.1657321800756,-412.1515151515151,-441.3333333333333,569.060606060606,-111.81818181818181,82.6969696969697,69.27272727272727,-10.407196969696969,-57.50189393939394,-13.746212121212121,150.1401515151515,-22.198863636363637,31.751893939393938,94720.70454545454,9292.45,4745.9,713.2146506386176,-230.0,-680.0,668.0,-119.0,54.0,79.0,4.5625,-21.125,6.4375,151.125,-10.6875,47.875,94716.25,264.77383405608197,89.33476561388322,105.04169484656015,377.24909884021935,450.4758363848905,224.62050487905418,183.7201429051559,147.10019647515875,107.0120532718373,40.56349647638475,94.30672779517754,75.43078745539582,25.42996966194761,29.47549488088387,39.67051335803411,7.762453337584827,9100.0,4750.0,650.0,-1349.0,-797.0,30.0,-207.0,49.0,-196.0,4.5625,-252.5625,-181.5,118.5,-83.4375,-59.1875,94716.25,9919.1,4787.454545454546,923.8250734239466,151.0,451.0,804.0,285.0,560.0,219.0,73.4375,95.125,82.25,192.0,8.1875,60.375,94733.0,9095.15,4513.25,599.55,-1349.0,-932.0,30.0,-569.0,-115.0,-196.0,-79.8125,-252.5625,-181.5,118.5,-83.4375,-59.1875,94711.25,Kitchen,OPENFRIDGE
9237.290909090909,4606.266666666666,647.2348484848485,-596.4545454545455,-304.3939393939394,-193.45454545454547,56.09090909090909,-20.0,-64.12121212121212,-18.426136363636363,-33.24431818181818,49.42992424242424,187.0909090909091,-44.23106060606061,82.49621212121212,94727.18939393939,9182.6,4598.05,657.85,-603.0,-553.0,-418.0,46.0,-12.0,-60.0,-4.4375,-20.3125,42.9375,204.4375,-43.875,123.6875,94729.5,197.98338134745742,107.63539051662642,65.30979706600712,233.30962406599986,584.3460521917823,477.60156582848236,185.4353599701867,286.43214728797466,185.77300624279312,55.541801488028014,84.39191289350705,68.74372975237465,49.14257023899546,16.142095807022308,75.67638836974167,6.663224134847343,9050.0,4600.0,650.0,-613.0,-1144.0,-809.0,36.0,-34.0,-505.0,-180.0625,-314.5,-78.875,102.0625,-82.5,-36.9375,94723.5,9553.85,4811.2,751.1454545454546,-212.0,930.0,727.0,537.0,651.0,336.0,42.0,57.375,188.4375,253.25,-18.0,163.625,94736.75,8996.7,4436.0,528.35,-1150.0,-1144.0,-809.0,-321.0,-881.0,-505.0,-180.0625,-314.5,-78.875,102.0625,-82.5,-36.9375,94714.75,Kitchen,OPENFRIDGE
9282.45606060606,4679.224242424242,657.992774855998,-563.1212121212121,-75.33333333333333,414.09090909090907,48.09090909090909,-100.33333333333333,-98.27272727272727,-18.755681818181817,-26.666666666666668,29.793560606060606,138.07386363636363,-41.61931818181818,22.236742424242426,94719.24242424243,9158.8,4683.1,660.5454545454546,-564.0,-127.0,584.0,52.0,-157.0,-115.0,-14.5625,-33.1875,21.625,126.5625,-42.0,0.25,94720.0,279.39914709895095,103.62208916389113,52.47880060122497,264.7832554156037,463.6461923349168,543.1630949606874,199.72471110824702,304.8647924353789,172.16639348448507,59.82743814006588,94.70293251231607,78.99854207275735,32.666641792094445,18.07911327541492,66.30942160763728,4.409012807805613,9050.0,4800.0,650.0,-1150.0,-1144.0,-809.0,36.0,-293.0,-505.0,-180.0625,-314.5,-88.875,127.1875,-82.5,4.375,94714.75,9854.2,4811.2,751.1454545454546,20.0,930.0,1206.0,537.0,651.0,266.0,65.6875,108.0625,188.4375,204.4375,-13.25,163.625,94729.5,8996.7,4412.65,567.1314049586776,-1150.0,-1144.0,-809.0,-331.0,-881.0,-505.0,-180.0625,-314.5,-88.875,102.0625,-82.5,-36.9375,94714.5,Kitchen,OPENFRIDGE
9603.127272727274,4611.15606060606,703.0208239418984,-589.8484848484849,74.93939393939394,545.1818181818181,21.727272727272727,-100.63636363636364,-70.78787878787878,25.852272727272727,15.37310606060606,-12.265151515151516,124.99431818181819,-41.854166666666664,-24.189393939393938,94718.97727272728,9630.4,4612.7,735.85,-597.0,-44.0,578.0,32.0,-145.0,-103.0,16.0,33.0,-10.875,124.4375,-44.5,-19.5625,94714.75,238.40235130542348,138.68754492877588,84.37370006169871,241.37977354318147,368.00449550531476,344.6122326747716,119.30089918124902,232.44405485269704,156.35231801442808,49.34301975141895,64.11663201684655,46.28943902880359,11.258540200678066,18.492962572652917,28.30613323854191,6.2902962334492205,9900.0,4750.0,750.0,-1065.0,-482.0,-243.0,52.0,-293.0,-103.0,-25.125,-104.375,-94.25,127.1875,-46.1875,4.375,94713.25,9922.7,4794.7,825.75,20.0,813.0,1206.0,257.0,525.0,275.0,147.875,119.3125,74.25,153.3125,-13.25,9.0625,94730.25,9145.85,4378.5,567.1314049586776,-1065.0,-482.0,-243.0,-331.0,-644.0,-414.0,-47.3125,-104.375,-94.25,109.1875,-77.3125,-78.0625,94713.25,fridge,OPENFRIDGE
9299.166666666666,4602.683333333333,744.164412722264,-858.6363636363636,272.2121212121212,166.3030303030303,-3.696969696969697,-20.515151515151516,-105.18181818181819,-8.073863636363637,19.15719696969697,1.3636363636363635,127.49431818181819,-64.65719696969697,-54.11931818181818,94721.20454545454,9265.7,4612.4,754.8,-881.0,304.0,166.0,-15.0,-10.0,-106.0,-25.125,14.125,13.1875,125.25,-69.3125,-50.6875,94723.25,446.1869417398572,111.57346281337091,67.8185404161309,183.31288453451285,249.1318372839667,306.26168190459333,107.89128928245461,231.8602921497288,144.49361027080369,64.45687953940515,39.346049380572225,40.009781075083836,15.661896777000194,13.39008824416602,18.424070609963184,10.171854271379521,8800.0,4600.0,750.0,-1332.0,305.0,-371.0,-37.0,-644.0,-103.0,-88.3125,-42.4375,-94.25,97.125,-80.125,-91.0625,94713.25,9922.7,4770.95,853.15,-523.0,813.0,741.0,206.0,525.0,275.0,147.875,119.3125,74.25,153.3125,-41.5625,-19.5625,94733.5,8767.65,4378.5,592.75,-1332.0,-288.0,-371.0,-366.0,-644.0,-414.0,-88.3125,-42.4375,-94.25,97.125,-80.125,-91.0625,94706.0,Kitchen,OPENFRIDGE
9245.449999999999,4507.307575757575,552.4769471575255,-645.969696969697,-517.1818181818181,-392.09090909090907,38.333333333333336,-9.757575757575758,-91.27272727272727,-18.102272727272727,-40.08143939393939,29.257575757575758,202.0909090909091,-45.816287878787875,94.58712121212122,94721.23484848485,9280.25,4494.45,554.8628099173554,-556.0,-698.0,-405.0,69.0,-20.0,-79.0,-3.9375,-12.4375,18.625,218.875,-46.9375,120.3125,94722.25,187.57986257525096,87.42142643648293,59.37279037016266,333.22050552604094,368.86120819231036,252.0025252398728,240.47032907755306,212.01548149590255,206.1213648447306,69.31528049360884,94.99426957024151,73.96795580341713,43.82552379454782,18.025738023652416,71.68975268126174,1.7138445838452674,9450.0,4450.0,500.0,-1699.0,-1137.0,-974.0,-784.0,-128.0,-183.0,-234.8125,6.625,-152.375,96.25,-86.5,-176.75,94722.5,9467.7,4723.15,641.4628099173553,-66.0,267.0,81.0,423.0,453.0,570.0,48.375,138.75,204.6875,245.75,-20.375,133.4375,94722.5,8986.8,4371.5,463.45,-1699.0,-1137.0,-974.0,-784.0,-530.0,-554.0,-234.8125,-292.5,-152.375,96.25,-86.5,-176.75,94718.25,Kitchen,OPENFRIDGE
9233.85606060606,4596.15606060606,566.5638241923366,-749.7575757575758,-221.24242424242425,125.93939393939394,-18.333333333333332,-26.303030303030305,-133.93939393939394,-32.46969696969697,-47.5625,7.6231060606060606,150.5776515151515,-49.98863636363637,40.16098484848485,94722.22727272728,9186.7,4583.45,571.25,-695.0,-147.0,81.0,-17.0,-11.0,-101.0,-10.4375,-25.4375,8.75,124.5625,-47.75,11.5625,94722.5,213.59166714696823,57.76727252191516,49.34951617319337,288.96269550573373,290.7884787847335,552.9775616714671,263.74889415250004,221.4628192339073,157.00755144935295,61.990513468284426,99.9890765518289,86.26273185700596,45.811732680048245,14.325121128563325,76.07279137429049,1.8795399582199508,9000.0,4550.0,600.0,-1699.0,-1110.0,-974.0,-784.0,-128.0,-199.0,-234.8125,-292.5,-152.375,123.625,-86.5,11.0,94722.25,9653.1,4723.15,641.4628099173553,-66.0,267.0,823.0,484.0,453.0,130.0,38.6875,138.75,204.6875,219.1875,-33.75,133.4375,94723.5,8986.8,4494.45,483.7719008264463,-1699.0,-1110.0,-974.0,-784.0,-530.0,-554.0,-234.8125,-292.5,-152.375,96.25,-86.5,-176.75,94713.0,Kitchen,OPENFRIDGE
9530.1015625,4533.174999999999,558.4631714876033,-739.78125,-117.40625,547.875,-41.375,-83.84375,-86.90625,-0.3828125,4.51953125,-6.57421875,117.80078125,-46.83203125,-0.41796875,94718.8671875,9616.275000000001,4544.425,530.9749999999999,-702.0,-121.0,616.0,-26.0,-48.0,-85.5,-1.28125,11.78125,0.0,121.90625,-43.25,10.34375,94721.0,187.59870197139102,100.36389355257329,60.28043515309632,184.66774599612768,148.0470412108608,196.4024423341999,159.7784252059405,129.53567434270514,100.24015014759756,19.68384022563244,67.8624610393815,54.671391492782185,8.088775288032314,12.252514117214488,15.964232304737898,5.081586134380586,9700.0,4400.0,500.0,-618.0,-528.0,208.0,-356.0,-361.0,-199.0,5.1875,-198.6875,-134.25,123.625,-69.6875,11.0,94722.75,9709.4,4708.8,679.0,-401.0,137.0,823.0,484.0,77.0,142.0,67.3125,172.3125,84.25,127.375,-33.75,12.5625,94723.5,9125.1,4375.9,479.9272727272727,-1237.0,-528.0,208.0,-356.0,-361.0,-268.0,-49.25,-198.6875,-134.25,102.9375,-69.6875,-29.125,94711.0,fridge,OPENFRIDGE
9435.5234375,4548.043750000001,567.9919034090908,-850.4375,104.125,87.09375,-13.0625,-21.46875,-114.9375,18.908203125,40.328125,6.263671875,126.140625,-60.615234375,-49.505859375,94717.0546875,9534.7,4563.75,559.6136363636363,-831.0,57.5,259.0,-12.5,-40.5,-108.0,3.90625,34.15625,3.0625,123.53125,-61.09375,-24.28125,94719.75,272.2498582553541,109.28819458572113,83.33526758317667,161.7072100253837,275.9193138255013,488.1059086143022,123.65194062106279,262.09909285574884,158.29737990210376,61.113693756887535,55.342803117070595,46.81687453820425,16.50595567001939,12.513058797412002,61.87121884702679,4.07773971576364,9700.0,4650.0,500.0,-831.0,-255.0,-691.0,-2.0,-496.0,-209.0,5.1875,-41.6875,-96.6875,102.9375,-80.0625,-145.375,94711.0,9709.4,4676.95,747.1272727272727,-533.0,674.0,767.0,249.0,579.0,142.0,169.625,172.3125,84.25,156.625,-35.5625,12.5625,94721.0,8913.1,4375.9,468.5772727272727,-1237.0,-255.0,-691.0,-337.0,-496.0,-515.0,-58.6875,-41.6875,-96.6875,102.9375,-80.0625,-145.375,94711.0,fridge,OPENFRIDGE
9016.365624999999,4562.8046875,691.7741512490609,-831.875,357.59375,-201.3125,26.71875,36.09375,-118.3125,-14.6640625,8.248046875,-6.181640625,113.90625,-61.818359375,-91.55859375,94719.046875,8942.075,4577.25,756.3772727272727,-809.5,412.5,-336.0,2.0,39.0,-104.0,-48.15625,-5.90625,-8.34375,116.8125,-58.875,-117.59375,94719.75,246.03972352942407,92.31862807809568,163.14336848576946,114.94479740994328,229.57265479722352,379.41393154655367,115.40090970038936,245.08831316486717,147.66340047117185,74.55886183766638,71.05401470103452,31.888763471316768,27.437727330236136,8.877929425878369,50.502422634070555,4.316340622676544,8750.0,4450.0,850.0,-1144.0,-226.0,-691.0,-240.0,49.0,-120.0,-49.6875,-110.6875,-96.6875,83.375,-80.0625,-145.375,94714.25,9515.3,4676.95,883.1495492111195,-678.0,674.0,537.0,249.0,579.0,116.0,169.625,170.75,68.0,156.625,-48.8125,3.125,94726.0,8756.8,4435.3,468.5772727272727,-1144.0,-226.0,-691.0,-240.0,-496.0,-515.0,-83.25,-110.6875,-96.6875,82.8125,-80.0625,-145.375,94711.0,Kitchen,OPENFRIDGE
9341.2578125,4534.611221590909,651.4885588842975,-672.09375,-391.71875,-191.90625,3.84375,-43.53125,26.71875,-14.7109375,-38.685546875,55.53125,210.953125,-46.998046875,90.447265625,94723.28125,9279.825,4542.975,636.5115702479338,-697.0,-599.5,-338.5,19.0,-76.5,50.0,1.59375,-47.5625,43.84375,222.90625,-48.1875,123.59375,94724.5,191.78694921346658,203.87573449190876,187.84882679233775,268.7835631705279,489.9747349888761,390.35363283739895,105.02046171595447,246.06647205451384,142.72650009947404,63.67073810334697,66.36107829741859,52.780340704843454,46.9531257547904,20.58649561012744,65.48207768025026,6.88111897783324,9150.0,4350.0,450.0,-850.0,-845.0,-615.0,-32.0,-157.0,140.0,24.3125,-207.6875,-11.375,218.125,-60.5625,116.0625,94720.0,9606.6,4925.659090909091,910.7045454545454,-222.0,571.0,667.0,260.0,629.0,326.0,62.3125,70.0,172.5,269.0,-16.5,143.75,94731.25,9115.85,4263.1,422.9685950413224,-1240.0,-989.0,-615.0,-244.0,-683.0,-272.0,-184.1875,-207.6875,-11.375,109.8125,-79.9375,-36.5625,94710.25,Kitchen,OPENFRIDGE
9368.446875000001,4759.847017045455,836.1644886363637,-614.5,-58.21875,428.09375,-16.25,-111.8125,-45.1875,-25.619140625,-38.896484375,36.248046875,148.259765625,-41.873046875,22.927734375,94719.5,9251.35,4776.459090909091,853.9795454545454,-656.0,-80.5,521.0,-1.0,-168.0,-27.0,-13.9375,-43.65625,25.5625,124.4375,-41.46875,-1.375,94718.75,254.46708163352008,103.18218107865296,62.83969879928307,329.8758319673162,353.0294453930382,489.3974807385361,115.96328673751768,272.61486924869644,140.31311471594637,66.44979262088498,77.53029716290982,60.5013756266374,42.013597997281394,24.81700913959675,63.25771960847359,7.143686587786178,9150.0,4800.0,850.0,-850.0,-942.0,-551.0,-32.0,-683.0,-30.0,-184.1875,-207.6875,-75.6875,218.125,-60.5625,-3.5,94714.25,9876.4,4925.659090909091,935.559090909091,-59.0,571.0,1029.0,260.0,629.0,228.0,111.1875,172.875,172.5,221.1875,-8.1875,143.75,94731.25,9115.85,4557.35,655.0045454545455,-1240.0,-942.0,-551.0,-244.0,-683.0,-299.0,-184.1875,-207.6875,-75.6875,109.8125,-79.9375,-36.5625,94710.25,Kitchen,OPENFRIDGE
