MEAN_POS_X,MEAN_POS_Y,MEAN_POS_Z,MEAN_ACC_X,MEAN_ACC_Y,MEAN_ACC_Z,MEAN_LINACC_X,MEAN_LINACC_Y,MEAN_LINACC_Z,MEAN_GYRO_X,MEAN_GYRO_Y,MEAN_GYRO_Z,MEAN_Heading,MEAN_Roll,MEAN_Pitch,MEAN_Pressure,MEDIAN_POS_X,MEDIAN_POS_Y,MEDIAN_POS_Z,MEDIAN_ACC_X,MEDIAN_ACC_Y,MEDIAN_ACC_Z,MEDIAN_LINACC_X,MEDIAN_LINACC_Y,MEDIAN_LINACC_Z,MEDIAN_GYRO_X,MEDIAN_GYRO_Y,MEDIAN_GYRO_Z,MEDIAN_Heading,MEDIAN_Roll,MEDIAN_Pitch,MEDIAN_Pressure,STD_POS_X,STD_POS_Y,STD_POS_Z,STD_ACC_X,STD_ACC_Y,STD_ACC_Z,STD_LINACC_X,STD_LINACC_Y,STD_LINACC_Z,STD_GYRO_X,STD_GYRO_Y,STD_GYRO_Z,STD_Heading,STD_Roll,STD_Pitch,STD_Pressure,MODE_POS_X,MODE_POS_Y,MODE_POS_Z,MODE_ACC_X,MODE_ACC_Y,MODE_ACC_Z,MODE_LINACC_X,MODE_LINACC_Y,MODE_LINACC_Z,MODE_GYRO_X,MODE_GYRO_Y,MODE_GYRO_Z,MODE_Heading,MODE_Roll,MODE_Pitch,MODE_Pressure,MAX_POS_X,MAX_POS_Y,MAX_POS_Z,MAX_ACC_X,MAX_ACC_Y,MAX_ACC_Z,MAX_LINACC_X,MAX_LINACC_Y,MAX_LINACC_Z,MAX_GYRO_X,MAX_GYRO_Y,MAX_GYRO_Z,MAX_Heading,MAX_Roll,MAX_Pitch,MAX_Pressure,MIN_POS_X,MIN_POS_Y,MIN_POS_Z,MIN_ACC_X,MIN_ACC_Y,MIN_ACC_Z,MIN_LINACC_X,MIN_LINACC_Y,MIN_LINACC_Z,MIN_GYRO_X,MIN_GYRO_Y,MIN_GYRO_Z,MIN_Heading,MIN_Roll,MIN_Pitch,MIN_Pressure,LOCATION,ACTIVITY
8803.834374999999,2833.4125,707.9078125,-671.9375,-556.65625,372.21875,70.03125,-24.5625,26.96875,-1.939453125,-1.53125,-1.0546875,196.35546875,-49.38671875,57.861328125,94735.578125,8798.775000000001,2835.675,714.025,-711.0,-535.5,352.0,47.0,-30.0,38.5,-4.78125,-6.0,-0.96875,197.59375,-51.15625,57.28125,94735.75,56.874581086723815,37.343486282642864,43.8781048150129,110.36184985413124,133.13529605800113,109.44927662267031,102.97462398806742,112.76694136366442,99.86135045409775,10.485607027330502,32.185740243157376,15.178165274790988,2.4774912874997357,4.8239008625022555,2.0902479965898744,5.390193268125174,8750.0,2850.0,750.0,-756.0,-635.0,352.0,25.0,-269.0,39.0,-18.3125,-74.5,-0.6875,193.6875,-54.25,54.8125,94729.0,8887.5,2883.85,776.1,-271.0,-316.0,644.0,362.0,248.0,259.0,23.625,110.6875,40.6875,199.9375,-39.75,61.8125,94744.0,8739.7,2770.15,633.25,-830.0,-876.0,148.0,-104.0,-269.0,-305.0,-18.3125,-74.5,-32.6875,192.75,-54.375,54.6875,94729.0,counter,SLICETOMATO
8749.0578125,2821.4609375,676.409375,-616.9375,-589.65625,432.28125,59.5,-5.90625,34.34375,1.947265625,-2.419921875,-2.0859375,201.19921875,-44.30859375,56.388671875,94728.265625,8745.95,2827.05,670.2750000000001,-594.0,-581.5,410.5,44.0,-12.0,38.5,-0.0625,-3.90625,-2.625,199.71875,-44.15625,56.46875,94730.5,17.23395050182046,30.486635713985518,27.33733544576342,98.9864563886752,140.67478151120693,114.18525817934587,91.680370432174,119.82066152137266,81.97466539199189,12.283550473771152,33.32326633491337,16.101240231608486,3.3733731704895966,6.472743283953078,1.6774066706857007,6.964465538857628,8750.0,2850.0,650.0,-717.0,-831.0,227.0,35.0,-4.0,-152.0,-14.5625,-7.625,0.0625,198.1875,-39.125,55.3125,94717.0,8794.45,2884.45,729.75,-438.0,-260.0,670.0,312.0,376.0,223.0,26.4375,110.6875,40.6875,208.125,-33.0625,59.875,94737.0,8716.6,2761.25,633.25,-770.0,-831.0,227.0,-109.0,-220.0,-152.0,-14.5625,-77.0,-34.375,197.25,-52.5,50.5625,94717.0,counter,SLICETOMATO
8727.599999999999,2945.640625,797.909375,-686.5625,-588.53125,431.34375,13.46875,-27.21875,-22.53125,-4.4375,-6.96875,-3.9453125,191.1328125,-42.76171875,50.3515625,94731.375,8726.475,2918.55,810.25,-673.0,-536.5,418.5,-4.0,-17.5,-25.0,-2.53125,-2.625,-1.90625,191.09375,-45.21875,49.375,94732.5,15.88799506220898,54.294249736371555,52.38557951891206,152.03860662090338,142.06949330316962,84.73815813167282,98.97408731419259,82.50776478610968,68.1601455657805,8.019774577517348,14.496280112386565,5.976743191185907,0.5101663035305884,4.590253016670917,2.2733305421852448,2.9140925661123,8750.0,2900.0,850.0,-718.0,-923.0,435.0,-301.0,9.0,11.0,-16.1875,-37.375,-0.5,190.75,-46.0625,48.5,94728.5,8755.65,3040.5,852.95,-409.0,-392.0,650.0,352.0,137.0,113.0,6.625,17.1875,6.1875,191.9375,-34.1875,54.8125,94735.25,8701.7,2885.6,659.35,-1354.0,-923.0,271.0,-301.0,-270.0,-172.0,-21.75,-37.375,-17.5,190.1875,-47.5625,47.875,94726.5,counter,SLICETOMATO
8732.296875,2928.2328125,756.4703125000001,-702.21875,-591.875,410.28125,-5.0,-23.03125,-21.15625,-1.439453125,0.220703125,1.810546875,190.09765625,-43.064453125,52.533203125,94734.859375,8736.625,2918.55,766.625,-697.5,-528.5,390.0,-3.5,-20.5,-35.5,-3.03125,-2.625,-2.375,190.75,-44.75,52.25,94735.75,17.091791736329615,31.448366820959777,66.57266568215687,159.54931169673915,164.76253684738865,131.16309334737272,115.05090037639582,106.92731458724057,105.09906521023161,13.838730242749977,27.51665544188482,17.93972662626583,1.4732098126939497,6.240102735609219,2.245514366893564,3.7470082151652844,8750.0,2900.0,700.0,-612.0,-923.0,111.0,53.0,-19.0,-279.0,-16.1875,-37.375,-17.5625,190.75,-50.0625,49.375,94728.5,8760.3,2986.75,862.7,-409.0,-366.0,779.0,352.0,271.0,346.0,41.0,113.9375,64.3125,191.9375,-34.1875,56.75,94739.75,8701.7,2885.6,658.9,-1354.0,-923.0,111.0,-301.0,-270.0,-279.0,-21.75,-37.375,-17.5625,186.625,-51.25,49.375,94728.5,counter,SLICETOMATO
8751.0015625,2973.44375,797.884375,-678.125,-565.09375,399.125,-15.46875,-13.5625,-11.625,2.734375,6.609375,5.6640625,189.158203125,-43.470703125,53.67578125,94735.84375,8749.55,2968.95,809.375,-697.5,-506.5,387.5,12.0,-20.5,-26.0,-3.15625,0.1875,-1.6875,189.15625,-44.59375,53.46875,94736.75,12.166946792603005,30.00796601226993,83.76334216063346,140.68306865593888,181.1510436206171,183.04727927946075,118.57840318377079,134.43068426132385,171.4444798686133,18.76113244785097,34.15792161228443,23.1187859458249,1.033338473568879,5.991656336858964,2.0139656992366115,4.218693996044044,8750.0,2950.0,800.0,-688.0,-973.0,402.0,-270.0,-88.0,2.0,-25.875,14.4375,-0.5625,189.125,-50.0625,53.5,94727.75,8771.95,3050.15,918.8,-337.0,-262.0,819.0,238.0,271.0,393.0,47.625,113.9375,64.3125,191.0,-34.625,56.75,94739.75,8729.55,2908.9,658.9,-1001.0,-973.0,59.0,-270.0,-302.0,-358.0,-25.875,-50.4375,-26.375,186.625,-51.25,49.8125,94727.75,counter,SLICETOMATO
8779.09375,3036.259375,854.0578125,-672.75,-556.15625,410.5625,-1.5,-12.25,3.5,-3.310546875,-5.88671875,-2.4921875,188.021484375,-43.837890625,53.1484375,94731.265625,8772.35,3052.375,848.0999999999999,-688.0,-518.0,397.0,17.0,-4.0,-12.0,-8.65625,-4.96875,-5.78125,188.5,-44.21875,52.8125,94727.75,27.87717516466278,53.56803096560728,40.34075444577149,142.10899951071178,202.03083593688078,174.2187978265521,123.95602758314558,160.35786591648792,165.0839473644223,19.13179488964234,28.85250589020221,20.22567205261271,1.302197407637437,5.618227539826427,2.273385970344959,5.279654153812631,8750.0,3050.0,850.0,-776.0,-973.0,330.0,-270.0,-88.0,-358.0,-33.125,-55.625,-34.5625,186.375,-47.0,51.3125,94726.25,8843.1,3135.7,918.8,-337.0,-219.0,819.0,238.0,325.0,393.0,47.625,85.9375,55.125,189.6875,-35.4375,57.0,94739.0,8733.6,2952.9,799.15,-1001.0,-973.0,59.0,-270.0,-384.0,-358.0,-33.125,-55.625,-34.5625,185.75,-51.25,48.5625,94726.25,counter,SLICETOMATO
8795.0625,3079.3484375,837.4875,-620.78125,-581.84375,465.59375,-0.5,-15.25,-1.03125,1.15625,-15.533203125,-6.66796875,188.22265625,-39.5390625,50.82421875,94728.59375,8790.7,3075.075,831.2249999999999,-627.5,-563.5,459.0,-2.5,-14.0,-9.5,-4.5625,-13.6875,-5.8125,187.53125,-37.09375,51.3125,94728.0,21.97278375187022,27.52820103672863,37.441127981354,138.92762896094382,169.2358745951933,144.62629470800854,117.0808929068743,151.59474839827232,119.3997039967693,19.76139167180418,27.004022551565793,12.13520560582993,1.960480102643968,9.102404497775796,3.8881293411080713,2.7902118661607966,8800.0,3050.0,800.0,-776.0,-894.0,169.0,-191.0,-384.0,-181.0,8.1875,-87.0625,-8.4375,186.375,-34.9375,51.3125,94728.0,8843.1,3135.7,913.6,-237.0,-219.0,870.0,315.0,325.0,333.0,45.25,28.9375,26.9375,192.1875,-23.1875,57.0,94735.0,8765.3,3041.15,788.2,-895.0,-894.0,169.0,-191.0,-384.0,-181.0,-33.125,-87.0625,-34.5625,185.75,-51.25,41.75,94726.25,counter,SLICETOMATO
8763.9140625,2803.7892045454546,713.6875,-689.5625,-573.75,383.46875,-17.875,-2.25,-5.09375,-1.91015625,-0.8203125,-0.3515625,209.4765625,-43.814453125,55.8203125,94730.71875,8757.025000000001,2753.047727272727,715.0,-674.5,-580.5,379.5,-4.0,-18.0,-13.0,-6.875,-0.125,-5.90625,208.8125,-42.65625,55.9375,94730.25,59.24561809626825,138.1130689051041,22.72638795931768,95.09042809940983,163.47141409373828,123.50055096520694,86.22691369381889,136.49553933394495,90.46808718209475,13.763885378068391,31.418388061244254,17.138928803876713,1.839430766393462,5.183465793735754,1.8642669957523823,6.837913164965822,8750.0,2700.0,700.0,-877.0,-918.0,28.0,20.0,-120.0,-53.0,-7.5,3.5,-21.625,208.4375,-41.9375,55.6875,94725.75,8874.0,3028.8,753.9,-527.0,-263.0,613.0,145.0,280.0,215.0,33.625,117.625,45.5625,214.25,-36.625,60.5625,94739.5,8663.75,2617.85,667.65,-877.0,-918.0,28.0,-220.0,-279.0,-189.0,-22.0625,-51.9375,-21.625,206.9375,-52.9375,52.0,94716.0,counter,SLICETOMATO
8671.4640625,2710.5008522727276,667.7953125,-717.9375,-532.15625,372.21875,-5.71875,0.59375,-13.09375,-0.2421875,-0.13671875,1.796875,204.841796875,-46.97265625,54.875,94730.109375,8678.025,2713.711363636364,708.375,-756.0,-528.5,370.0,6.0,-9.0,-21.0,-1.71875,-0.59375,-0.53125,206.28125,-49.8125,54.3125,94730.25,64.74513213035091,45.230582151536154,77.13790160754519,92.79666898220835,160.76873981471928,116.01633210249378,84.81487786977304,122.59396906047213,86.43862613849018,13.025203836402666,30.681179698251686,16.609568693299032,3.701908849062077,7.026572144639991,2.024297966719454,5.877080105334292,8700.0,2700.0,750.0,-788.0,-467.0,295.0,-29.0,-279.0,-21.0,1.1875,3.5,0.0,207.625,-54.375,54.3125,94722.75,8772.75,2791.65,753.9,-527.0,-247.0,613.0,215.0,280.0,215.0,33.625,117.625,45.5625,209.1875,-36.625,60.5625,94739.5,8569.7,2617.85,536.7,-872.0,-918.0,28.0,-220.0,-279.0,-189.0,-17.5,-57.25,-29.75,199.0,-54.5,51.875,94722.75,counter,SLICETOMATO
8637.124242424243,2753.4939393939394,618.2106060606061,-705.2727272727273,-544.8181818181819,400.90909090909093,-1.696969696969697,-5.787878787878788,-19.151515151515152,0.23295454545454544,-1.0416666666666667,1.5018939393939394,201.19886363636363,-46.14393939393939,53.571969696969695,94727.50757575757,8636.6,2745.0,605.6,-743.0,-532.0,373.0,7.0,12.0,-21.0,-2.5,-5.625,-1.0625,201.25,-49.5625,53.5625,94727.75,52.11786689983949,47.201767309299065,65.91985280149837,98.88037998235315,160.04129438707656,127.54003382182681,82.36712209996354,110.23320665064973,111.33567521579762,13.432196198269544,35.67002591389466,19.757257893365722,1.6471191814836483,8.153308330401048,1.3662828446383386,4.700600380737969,8600.0,2700.0,550.0,-788.0,-467.0,426.0,-29.0,-185.0,-25.0,-17.5,-66.25,-3.625,199.375,-54.375,53.0625,94722.75,8727.55,2843.3,734.3,-478.0,-247.0,774.0,215.0,302.0,345.0,36.75,134.5,58.375,205.625,-33.875,57.625,94732.75,8563.55,2692.35,535.45,-825.0,-879.0,154.0,-235.0,-200.0,-253.0,-17.5,-66.25,-31.5625,198.6875,-54.5,51.125,94716.5,counter,SLICETOMATO
8686.383333333333,2845.7287878787874,642.15,-685.030303030303,-544.1818181818181,413.06060606060606,6.666666666666667,-0.696969696969697,-7.545454545454546,-1.7196969696969697,-2.1893939393939394,-1.6041666666666667,199.69128787878788,-45.33712121212121,52.70643939393939,94728.33333333333,8707.5,2843.3,633.3,-725.0,-495.0,392.0,9.0,5.0,-6.0,-1.4375,-5.0625,-3.625,199.0,-47.375,52.5625,94727.75,53.90467376922593,85.23602252560151,58.35499255633573,108.15801081302439,163.5396462913226,125.14814705828134,87.45737056798967,112.3172084011631,107.8506174382798,14.518947423291504,36.673870461422695,21.23321756104787,1.5679544946676498,7.748880642984733,1.8605881578380319,7.083118869302326,8700.0,2950.0,650.0,-743.0,-449.0,544.0,-8.0,-185.0,-6.0,-1.125,0.5,-3.1875,198.25,-51.4375,50.375,94730.5,8742.0,2975.4,737.0,-471.0,-247.0,774.0,169.0,302.0,345.0,36.75,134.5,58.375,202.75,-33.875,57.625,94739.75,8563.55,2712.85,535.45,-872.0,-879.0,154.0,-235.0,-200.0,-253.0,-25.25,-66.25,-40.6875,197.75,-54.3125,50.0,94716.5,counter,SLICETOMATO
8738.928125,2880.2796875,656.971875,-602.4375,-571.8125,457.21875,25.03125,-1.71875,10.1875,-2.328125,-14.154296875,-10.087890625,199.51953125,-40.84375,51.857421875,94730.25,8733.525,2872.575,641.5,-588.0,-540.0,428.0,1.0,-0.5,-0.5,-1.21875,-7.625,-4.40625,198.9375,-39.375,51.75,94730.5,27.71231220926655,53.0586754624979,40.05146072302965,162.27196158341414,152.8605600096101,120.00154148875512,99.49468599037127,98.41165495328875,57.61912624881967,12.216275995308406,23.671234970188202,13.502667927973905,1.6824099982518357,11.12155619042471,1.405744476788786,7.661434633615384,8750.0,2850.0,600.0,-872.0,-447.0,540.0,-7.0,-10.0,-6.0,-1.125,0.5,-4.375,198.25,-32.125,50.375,94730.5,8787.65,2975.4,737.0,-118.0,-247.0,738.0,403.0,241.0,125.0,26.1875,19.875,14.3125,204.625,-21.75,54.3125,94739.75,8692.4,2791.3,612.2,-872.0,-839.0,201.0,-112.0,-184.0,-124.0,-25.25,-70.8125,-40.6875,197.75,-54.3125,48.3125,94716.5,counter,SLICETOMATO
8687.348387096774,2931.058064516129,681.7129032258065,-703.9354838709677,-299.80645161290323,562.6451612903226,38.064516129032256,-34.74193548387097,2.193548387096774,10.151209677419354,9.284274193548388,-3.3850806451612905,199.52822580645162,-49.453629032258064,24.358870967741936,93076.8870967742,8716.8,2964.5,688.85,-692.0,-289.0,600.0,58.0,-42.0,10.0,-3.5625,9.75,-2.625,198.9375,-50.6875,22.0625,93076.5,114.6920220153891,84.91885351790675,42.719253987989106,113.39398440360375,217.3938697931842,112.47919759881432,99.40185628175193,114.30717905186751,85.83061588766513,33.572995620680565,29.327895915504154,36.3935809386071,6.720980031263682,6.1692273908052995,9.217820825234618,3.9013025120237197,8550.0,3000.0,700.0,-690.0,-512.0,661.0,-6.0,-247.0,-194.0,-34.375,-16.3125,-73.25,201.0,-58.375,37.125,93070.5,8837.15,3023.1,749.6,-502.0,89.0,726.0,182.0,175.0,138.0,97.0,63.125,50.3125,219.8125,-36.625,37.5625,93082.25,8536.0,2797.75,605.95,-918.0,-674.0,325.0,-159.0,-247.0,-194.0,-34.375,-61.3125,-73.25,189.75,-58.375,9.5625,93070.5,counter,ASSEMBLESANDWICH
8748.21935483871,2875.770967741935,718.3548387096774,-720.9677419354839,-262.6774193548387,571.516129032258,30.129032258064516,-22.322580645161292,3.129032258064516,7.050403225806452,-0.2923387096774194,6.598790322580645,209.27217741935485,-49.28225806451613,21.338709677419356,93076.09677419355,8747.75,2839.25,702.95,-706.0,-263.0,592.0,54.0,-26.0,28.0,1.375,-1.5,1.25,206.125,-49.5,23.3125,93075.75,54.92200784964583,71.68685580843204,83.46116597440064,116.91606216169723,242.13032125927205,127.07133717397798,109.97628287816845,123.03234997261879,103.87869269344375,40.62982477553063,27.297723820979133,39.20195697640068,9.812361309888994,5.231959852469194,11.848443707068448,4.557812623833772,8700.0,2800.0,700.0,-918.0,-512.0,479.0,-167.0,-247.0,138.0,-10.1875,-61.3125,-73.25,201.0,-58.375,24.4375,93070.5,8837.15,2989.55,842.35,-502.0,150.0,760.0,210.0,218.0,138.0,97.0,50.875,87.8125,223.0625,-40.8125,37.5625,93089.75,8674.45,2774.15,605.95,-918.0,-674.0,325.0,-167.0,-247.0,-221.0,-72.75,-61.3125,-73.25,195.0,-58.375,0.3125,93070.5,counter,ASSEMBLESANDWICH
8755.07419354839,2944.0548387096774,788.0177419354841,-727.6451612903226,-202.51612903225808,606.0322580645161,31.677419354838708,-29.193548387096776,30.70967741935484,-2.683467741935484,-2.0826612903225805,6.368951612903226,209.11895161290323,-51.26008064516129,17.14717741935484,93081.09677419355,8727.7,2978.15,794.05,-723.0,-242.0,636.0,18.0,-21.0,51.0,-5.875,1.125,1.25,207.25,-52.0625,18.125,93080.25,80.14160890882228,77.53939896899585,50.28891287415664,233.86328604366224,154.85861744781744,161.44916307638303,214.13926731557578,106.16541161628828,121.40900393528949,29.786199682609027,59.69201201771572,34.15619893576051,9.339925427392197,5.167156313513224,7.81770740429314,5.583710467121765,8700.0,3000.0,800.0,-1352.0,-263.0,108.0,-479.0,-260.0,76.0,-72.75,-168.125,21.125,207.25,-53.1875,24.4375,93073.75,8966.5,3021.8,845.65,-140.0,150.0,922.0,795.0,218.0,409.0,49.375,113.625,87.8125,223.0625,-39.9375,26.0,93089.75,8674.45,2774.15,684.9,-1352.0,-490.0,108.0,-479.0,-260.0,-262.0,-72.75,-168.125,-45.5,195.0,-60.6875,0.3125,93073.75,counter,ASSEMBLESANDWICH
8918.91,2991.6883333333335,821.7049999999999,-723.9,-208.33333333333334,432.23333333333335,65.6,-41.03333333333333,11.0,3.66875,-20.979166666666668,-16.05625,206.38333333333333,-58.6875,1.5979166666666667,93083.575,8972.225,2998.0,834.4,-718.5,-230.5,560.0,79.5,-52.5,24.5,3.5625,-6.59375,-11.1875,206.0,-56.5625,17.375,93084.0,133.2086426729086,36.252578227774634,32.934821604768565,294.070757377927,258.41497412219496,396.66677436490374,295.32315438725993,136.8458693348944,248.38526804001552,23.777344455910125,181.36150949536338,56.02797982408524,5.665128256352149,16.165379807178823,61.19222883203774,4.634089390889931,9000.0,3000.0,850.0,-1352.0,-654.0,-391.0,-28.0,-260.0,-53.0,31.125,-433.9375,-185.375,203.625,-86.875,35.25,93080.25,9128.6,3039.75,869.05,-140.0,551.0,1120.0,862.0,303.0,867.0,40.8125,406.25,92.4375,218.0625,-24.625,54.6875,93089.75,8680.75,2884.65,759.15,-1352.0,-654.0,-391.0,-479.0,-260.0,-512.0,-65.4375,-433.9375,-185.375,195.25,-86.875,-179.75,93076.0,counter,ASSEMBLESANDWICH
9054.548387096776,2875.5822580645163,787.0274193548388,-634.3870967741935,-242.38709677419354,497.35483870967744,54.0,-42.225806451612904,-11.0,10.38508064516129,-17.39717741935484,1.4798387096774193,206.74193548387098,-50.096774193548384,1.4939516129032258,93083.48387096774,9039.8,2844.65,768.4,-571.0,-222.0,571.0,37.0,-77.0,-12.0,18.5625,-12.0625,14.0625,206.1875,-50.0625,18.3125,93085.5,42.3900567819682,116.88421375331735,60.035397667695,268.16694767990515,299.0939292172672,412.13303259886817,226.48046273354353,138.04291836899117,231.19039772447297,25.39418966912732,177.7965858054061,59.18885819256682,6.53005355738876,21.94806748510322,60.540526102266796,7.955589095061557,9050.0,2750.0,850.0,-826.0,-170.0,-391.0,-28.0,-50.0,-53.0,31.125,-433.9375,-185.375,197.9375,-86.875,32.1875,93072.5,9135.55,3039.75,869.05,-269.0,551.0,1120.0,862.0,303.0,867.0,48.125,406.25,92.4375,218.0625,-19.875,54.6875,93095.0,8977.95,2738.15,708.55,-1218.0,-680.0,-391.0,-457.0,-223.0,-512.0,-65.4375,-433.9375,-185.375,197.9375,-86.875,-179.75,93072.5,dish_cabinet,ASSEMBLESANDWICH
8973.290322580646,2872.9387096774194,772.1967741935483,-635.0322580645161,-175.41935483870967,574.6774193548387,57.29032258064516,-41.87096774193548,-16.096774193548388,2.4919354838709675,-0.6290322580645161,0.5423387096774194,201.24193548387098,-47.35685483870968,8.731854838709678,93080.35483870968,9024.95,2831.2,750.1,-617.0,-202.0,607.0,54.0,-59.0,-24.0,19.125,6.25,3.625,200.1875,-48.6875,12.0625,93073.5,120.53687777284523,120.40246724332343,52.97900202829399,247.31120528205855,329.85186313389715,271.30037315329713,107.89908666539213,144.7719452415842,116.31146542472635,45.07871801873213,88.28403784017578,33.830491928728804,6.405111523543697,16.919148988248764,20.075561646021907,8.872188332449417,9050.0,2750.0,750.0,-826.0,-170.0,87.0,-129.0,-77.0,-181.0,-89.6875,-247.25,-59.8125,197.9375,-35.8125,26.875,93072.5,9135.55,3044.8,884.1,-169.0,404.0,976.0,392.0,231.0,212.0,73.6875,153.4375,55.6875,216.1875,-19.875,32.1875,93095.0,8761.65,2738.15,708.55,-976.0,-730.0,87.0,-129.0,-367.0,-181.0,-89.6875,-247.25,-59.8125,189.9375,-74.6875,-29.5,93072.5,dish_cabinet,ASSEMBLESANDWICH
8827.305,2810.421363636364,867.8406474694726,-276.9,-507.6666666666667,714.4666666666667,45.266666666666666,-83.76666666666667,-27.033333333333335,-12.56875,-6.314583333333333,19.579166666666666,140.33333333333334,-20.2375,29.354166666666668,93081.10833333334,8708.175,2837.05,831.1636363636364,-202.5,-576.5,720.0,47.5,-106.0,-19.5,-4.53125,-6.46875,8.25,132.53125,-15.78125,31.46875,93077.5,250.48196519496375,75.13360469146103,80.30243921678468,337.1496495725549,196.8464014076113,84.546960357822,93.08429006804137,107.81039657285099,75.4227091628991,38.39788345993287,79.99719567305569,34.161590420492296,20.156916310380367,19.919168553483075,6.232309734475395,5.709445944091752,8600.0,2850.0,800.0,-698.0,-452.0,734.0,-245.0,-241.0,8.0,-81.3125,-162.625,-17.0625,122.6875,-48.5,34.375,93077.0,9198.1,2892.6,982.1476394264719,161.0,-28.0,903.0,178.0,195.0,144.0,54.6875,152.5,119.1875,180.4375,2.125,36.6875,93096.0,8567.15,2628.6318181818183,754.2,-960.0,-692.0,535.0,-245.0,-241.0,-167.0,-81.3125,-162.625,-17.0625,122.5,-48.5,15.1875,93074.75,counter,ASSEMBLESANDWICH
9004.351666666667,2666.747878787879,933.1223656782539,-317.76666666666665,-506.4,710.6666666666666,39.6,-72.26666666666667,-23.1,14.5875,25.51875,-7.55,143.3875,-22.825,30.247916666666665,93088.05,9046.35,2633.0318181818184,940.8617713558833,-435.0,-540.0,734.5,50.0,-78.0,-9.5,6.15625,9.46875,0.78125,139.375,-30.1875,31.5625,93092.0,179.98151125512345,101.53986996240691,39.19511539153476,291.49314575644576,151.27426565108775,93.21844324445426,69.86815169080727,82.90165895488018,73.44120331821631,24.78395115621787,52.93936163420437,28.568049619316405,18.422801709968752,18.522909277525716,4.212738639681361,7.284371555976346,9200.0,2550.0,950.0,-709.0,-692.0,734.0,54.0,-89.0,-18.0,-16.125,-34.25,-2.375,122.6875,-47.75,31.0,93077.0,9210.9,2838.3,982.1476394264719,161.0,-204.0,903.0,152.0,70.0,86.0,66.875,152.5,22.0,169.3125,2.125,34.375,93096.0,8636.95,2529.8318181818186,830.5772727272728,-709.0,-692.0,520.0,-117.0,-202.0,-167.0,-16.125,-34.25,-82.75,122.5,-47.75,19.5,93077.0,dish_cabinet,ASSEMBLESANDWICH
8759.386666666665,2599.338181818182,887.7961121481752,-556.8333333333334,-432.3666666666667,677.7666666666667,47.96666666666667,-71.93333333333334,12.133333333333333,3.535416666666667,9.19375,3.6666666666666665,153.84166666666667,-38.50833333333333,28.44375,93089.46666666666,8623.225,2606.090909090909,879.6,-564.5,-422.5,690.0,62.0,-42.5,20.0,1.15625,-7.96875,6.125,156.3125,-39.59375,29.96875,93092.0,246.31740069483004,42.52376874785374,51.98033241710875,100.80882669801235,175.14122052343012,95.94167888423904,109.5500148202931,159.74007623017772,79.42757852210438,36.98746250236025,35.62897871762826,39.92700213241171,13.262688432366305,6.545446506638364,4.104059635981141,4.847116692414683,8550.0,2550.0,850.0,-567.0,-775.0,520.0,95.0,20.0,-123.0,-68.75,-34.25,-2.375,136.0625,-53.625,19.5,93082.75,9210.9,2676.25,973.1476394264719,-406.0,-115.0,845.0,271.0,194.0,187.0,66.875,92.6875,82.0,169.3125,-29.75,34.25,93096.0,8530.6,2529.8318181818186,798.7,-733.0,-775.0,520.0,-163.0,-418.0,-123.0,-68.75,-34.25,-82.75,134.75,-53.625,19.5,93082.75,counter,ASSEMBLESANDWICH
8620.756666666666,2688.821666666667,850.5250000000001,-624.6,-338.96666666666664,638.0666666666667,58.56666666666667,-51.06666666666667,19.3,9.204166666666667,2.50625,4.860416666666667,154.59583333333333,-44.33125,24.8375,93085.56666666667,8618.975,2682.175,854.325,-623.0,-334.5,650.5,81.5,-73.5,32.0,-0.90625,0.84375,9.84375,161.21875,-43.03125,25.375,93085.75,64.04291897832543,81.39789212230265,31.99441424848169,138.70027223203772,262.3626712479651,169.22132688069897,113.08394298449069,199.18609100681383,117.56059332722117,49.47811671602273,41.82142851555763,38.79350548362874,13.076889794419861,9.153329753805254,6.85035944815785,2.2078751422302307,8700.0,2650.0,850.0,-928.0,-163.0,361.0,-163.0,-418.0,-204.0,-68.75,-103.125,-67.375,167.3125,-63.1875,7.5,93082.75,8703.0,2804.05,924.0,-406.0,248.0,1026.0,271.0,381.0,273.0,90.6875,90.0625,82.0,167.5625,-30.75,34.25,93093.0,8530.6,2554.95,798.7,-928.0,-775.0,361.0,-163.0,-418.0,-204.0,-68.75,-103.125,-67.375,134.75,-63.1875,7.5,93081.5,counter,ASSEMBLESANDWICH
