1675981510.564845,6160.0,6027.0,1878.0,86.75,-8.25,-76.9375,4.0,-98.0,84.0,-0.1875,-6.25,-1.0,0x684a
1675981510.7027998,6227.0,5965.0,2229.0,84.125,-8.375,-77.25,13.0,40.0,-57.0,7.1875,-7.8125,-6.0625,0x684a
1675981510.84957,6281.0,5988.0,2203.0,86.5,-9.1875,-77.6875,4.0,13.0,-16.0,1.5,-7.0,-11.5,0x684a
1675981510.992436,6258.0,5987.0,2112.0,88.25,-9.5625,-77.375,-1.0,-14.0,13.0,-2.5625,-1.9375,-2.125,0x684a
1675981511.1258292,6111.0,6292.0,1319.0,89.1875,-9.5,-77.1875,11.0,1.0,-20.0,0.75,0.5,-11.25,0x684a
1675981511.25471,5975.0,6359.0,1405.0,90.0,-9.3125,-77.25,15.0,-1.0,15.0,2.3125,-3.3125,5.3125,0x684a
1675981511.3839328,6106.0,6352.0,1069.0,89.75,-9.5625,-77.5625,-5.0,8.0,-7.0,0.5625,2.75,-6.25,0x684a
1675981511.513912,5903.0,6447.0,1296.0,90.75,-9.125,-77.8125,-4.0,11.0,24.0,-2.375,0.0625,-16.375,0x684a
1675981511.646247,6180.0,6082.0,1675.0,91.125,-8.5,-77.5625,10.0,10.0,65.0,1.6875,2.25,-7.25,0x684a
1675981511.7765288,5935.0,6517.0,1341.0,91.5625,-8.0,-78.1875,22.0,-16.0,22.0,5.6875,4.3125,-1.875,0x684a
1675981511.907903,6101.0,6230.0,1441.0,91.75,-7.9375,-78.5625,-48.0,-2.0,7.0,5.3125,0.0625,-8.3125,0x684a
1675981512.044357,5659.0,6603.0,1059.0,93.0625,-8.875,-79.3125,35.0,2.0,16.0,2.375,-6.5,7.1875,0x684a
1675981512.1834722,6238.0,6103.0,1662.0,93.875,-10.1875,-79.75,-29.0,22.0,56.0,-2.0625,-5.25,1.625,0x684a
1675981512.312194,6225.0,6108.0,1728.0,95.9375,-10.6875,-79.6875,25.0,1.0,9.0,-0.625,-8.1875,-7.4375,0x684a
1675981512.445211,6259.0,6088.0,1714.0,96.5625,-11.0,-79.75,-3.0,0.0,35.0,3.6875,-2.5625,-5.6875,0x684a
1675981512.591398,6264.0,6105.0,1806.0,96.375,-11.25,-79.6875,40.0,24.0,8.0,-0.25,-2.6875,-7.9375,0x684a
1675981512.735462,6270.0,6072.0,2589.0,96.8125,-11.4375,-79.125,0.0,0.0,-8.0,-4.75,12.0625,2.125,0x684a
1675981512.868622,6268.0,6052.0,1731.0,95.9375,-10.5625,-78.875,15.0,-18.0,25.0,1.8125,0.25,-14.0625,0x684a
1675981513.00068,6227.0,6084.0,1744.0,94.8125,-10.1875,-78.75,-10.0,1.0,-9.0,0.75,2.875,-4.6875,0x684a
1675981513.131163,5920.0,6538.0,1314.0,94.125,-9.9375,-78.6875,-8.0,8.0,-7.0,-1.8125,1.0,-0.1875,0x684a
1675981513.2606552,5955.0,6445.0,1424.0,94.125,-9.8125,-78.5,-20.0,-4.0,10.0,0.6875,3.0,-7.3125,0x684a
1675981513.3906639,6205.0,6200.0,1608.0,93.9375,-9.5,-78.4375,-6.0,2.0,-2.0,-0.5625,2.9375,0.0,0x684a
1675981513.519648,6222.0,6117.0,1673.0,93.75,-9.1875,-78.4375,0.0,3.0,-3.0,0.0625,2.0,-2.875,0x684a
1675981513.6549718,6198.0,6138.0,1649.0,93.6875,-8.875,-78.375,-2.0,0.0,0.0,-0.1875,1.5,-1.6875,0x684a
1675981513.7860532,6218.0,6099.0,1651.0,93.875,-8.625,-78.375,2.0,-1.0,7.0,-0.5625,1.1875,0.5,0x684a
1675981513.913368,6234.0,6112.0,1580.0,93.8125,-8.5,-78.375,0.0,0.0,-11.0,-0.75,1.0,1.4375,0x684a
1675981514.04323,6210.0,6118.0,1651.0,93.4375,-8.375,-78.375,3.0,4.0,5.0,0.0,1.5,2.0625,0x684a
1675981514.17452,5890.0,6557.0,1298.0,93.375,-8.25,-78.4375,-3.0,1.0,-8.0,-0.4375,1.125,3.1875,0x684a
1675981514.308157,6196.0,6092.0,1647.0,93.0,-8.1875,-78.5625,0.0,6.0,0.0,3.625,0.6875,-1.25,0x684a
1675981514.438391,5864.0,6544.0,1297.0,92.8125,-8.0,-78.75,3.0,0.0,-3.0,1.0,0.5625,-2.0625,0x684a
1675981514.570942,5859.0,6613.0,1144.0,93.25,-7.875,-78.9375,-9.0,0.0,-10.0,1.0,-0.625,-0.875,0x684a
1675981514.710583,5966.0,6558.0,1245.0,93.625,-7.875,-79.25,-2.0,0.0,0.0,3.0625,-0.75,-5.375,0x684a
1675981514.84656,6217.0,6267.0,1388.0,93.75,-7.8125,-79.4375,2.0,-1.0,0.0,0.4375,-0.375,-3.5625,0x684a
1675981514.976792,6227.0,6158.0,1507.0,93.6875,-7.75,-79.25,1.0,1.0,0.0,-0.875,0.4375,0.125,0x684a
1675981515.113075,6204.0,6275.0,1463.0,93.4375,-7.75,-79.125,3.0,2.0,0.0,-2.0625,0.5,1.4375,0x684a
1675981515.2393951,6229.0,6127.0,1462.0,93.4375,-7.75,-78.875,9.0,1.0,-5.0,-3.0625,-0.75,3.9375,0x684a
1675981515.3667169,6098.0,6142.0,1279.0,93.4375,-7.875,-78.75,-14.0,-8.0,-6.0,-1.3125,-2.625,-0.875,0x684a
1675981515.495956,5907.0,6516.0,1233.0,94.1875,-8.25,-78.75,4.0,-7.0,-2.0,2.4375,-1.625,4.375,0x684a
1675981515.631565,5800.0,6832.0,1081.0,94.0625,-8.5,-78.8125,2.0,4.0,8.0,-2.0625,-1.0,5.3125,0x684a
