1674170632.259924,8848.0,5566.0,-1109.0,352.8125,-4.875,4.25,-84.0,-90.0,962.0
1674170632.350552,8769.0,5527.0,-1392.0,352.875,-4.875,4.3125,-96.0,-83.0,962.0
1674170632.441799,8868.0,5631.0,-1089.0,353.0,-4.75,4.3125,-85.0,-76.0,977.0
1674170632.532321,8846.0,5584.0,-1195.0,353.0625,-4.625,4.375,-84.0,-81.0,970.0
1674170632.6220229,8759.0,5659.0,-1211.0,353.0625,-4.5625,4.375,-84.0,-82.0,965.0
1674170632.711097,8781.0,5642.0,-1154.0,353.0625,-4.5,4.375,-85.0,-86.0,962.0
1674170632.796948,6589.0,6538.0,2006.0,353.0625,-4.4375,4.4375,-82.0,-80.0,978.0
1674170632.88289,6600.0,6531.0,1813.0,353.125,-4.4375,4.4375,-77.0,-81.0,970.0
1674170632.968225,6570.0,6560.0,2333.0,353.125,-4.4375,4.4375,-84.0,-86.0,969.0
1674170633.053053,6603.0,6539.0,2038.0,353.125,-4.25,4.4375,-76.0,-89.0,973.0
1674170633.138147,6405.0,6450.0,2430.0,353.0,-4.1875,4.4375,-92.0,-89.0,962.0
1674170633.225471,6504.0,6541.0,2542.0,352.875,-3.9375,4.3125,-80.0,-81.0,977.0
1674170633.312622,6526.0,6538.0,2458.0,352.75,-3.6875,4.1875,-59.0,-82.0,977.0
1674170633.3977149,6489.0,6528.0,2886.0,352.5625,-3.625,4.125,-72.0,-77.0,962.0
1674170633.48485,6517.0,6494.0,2898.0,352.3125,-3.3125,4.0625,-87.0,-62.0,977.0
1674170633.573189,6490.0,6538.0,2869.0,352.3125,-3.0625,4.0625,-50.0,-84.0,978.0
1674170633.660083,6480.0,6722.0,1719.0,352.3125,-3.125,4.0625,-83.0,-75.0,954.0
1674170633.748458,6494.0,6726.0,1237.0,352.3125,-2.875,4.1875,-43.0,-79.0,994.0
1674170633.837044,6469.0,6789.0,1189.0,352.3125,-2.875,4.25,-62.0,-83.0,957.0
1674170633.923615,6453.0,6776.0,1077.0,352.1875,-2.875,4.3125,-67.0,-76.0,974.0
1674170634.0107,6488.0,6527.0,2596.0,352.25,-2.6875,4.3125,-38.0,-70.0,992.0
1674170634.09719,6526.0,6586.0,2189.0,352.3125,-2.8125,4.125,-27.0,-65.0,973.0
1674170634.1836748,6527.0,6593.0,2419.0,352.1875,-3.0,4.0625,-58.0,-75.0,947.0
1674170634.271311,6478.0,6559.0,2501.0,352.1875,-2.625,4.1875,-50.0,-80.0,968.0
1674170634.357184,6487.0,6733.0,882.0,352.1875,-2.25,4.375,-51.0,-93.0,966.0
1674170634.445515,6442.0,6670.0,1804.0,352.25,-1.8125,4.5,-57.0,-78.0,957.0
1674170634.532187,6495.0,6649.0,1478.0,352.5,-1.375,4.375,-22.0,-87.0,992.0
1674170634.619016,6513.0,6641.0,1686.0,352.625,-1.3125,4.5,-14.0,-75.0,990.0
1674170634.705299,6470.0,6645.0,1781.0,352.75,-1.625,4.6875,-36.0,-78.0,964.0
1674170634.791224,6510.0,6624.0,1933.0,353.0,-1.5625,4.8125,-23.0,-96.0,981.0
1674170634.878266,6483.0,6597.0,1756.0,353.25,-1.4375,4.9375,-41.0,-93.0,978.0
1674170634.964869,6467.0,6632.0,1917.0,353.4375,-1.5625,4.9375,-28.0,-99.0,974.0
1674170635.04995,6437.0,6588.0,2104.0,353.5,-1.6875,5.0625,-29.0,-95.0,974.0
1674170635.135251,6494.0,6601.0,1906.0,353.5,-1.875,5.125,-38.0,-101.0,965.0
1674170635.219925,6468.0,6608.0,1803.0,353.5,-1.875,5.1875,-36.0,-94.0,980.0
1674170635.305804,6515.0,6625.0,1593.0,353.5,-1.875,5.25,-38.0,-101.0,975.0
1674170635.392546,6465.0,6584.0,2127.0,353.375,-1.875,5.25,-38.0,-88.0,971.0
1674170635.478556,6517.0,6583.0,1192.0,353.375,-2.0,5.125,-38.0,-98.0,968.0
1674170635.563856,6476.0,6556.0,1963.0,353.4375,-2.125,5.1875,-40.0,-94.0,969.0
1674170635.6513479,6517.0,6532.0,1444.0,353.4375,-2.0625,5.25,-26.0,-105.0,981.0
1674170635.735766,6421.0,6568.0,1896.0,353.4375,-2.125,5.25,-55.0,-93.0,972.0
1674170635.8222132,6485.0,6564.0,1824.0,353.5,-2.1875,5.25,-39.0,-100.0,962.0
1674170635.91023,6447.0,6523.0,2084.0,353.625,-2.25,5.3125,-44.0,-96.0,961.0
1674170635.996293,6370.0,6508.0,2790.0,353.75,-2.0,5.375,-33.0,-96.0,982.0
1674170636.0821261,6451.0,6504.0,2363.0,353.875,-2.0,5.4375,-28.0,-109.0,988.0
1674170636.1685529,6446.0,6533.0,2187.0,354.0,-2.25,5.4375,-61.0,-99.0,949.0
1674170636.254348,6464.0,6566.0,2442.0,354.0625,-2.0625,5.5,-26.0,-112.0,967.0
1674170636.343501,6453.0,6564.0,2190.0,354.0,-1.75,5.5,-37.0,-96.0,985.0
1674170636.430096,6423.0,6563.0,2435.0,353.9375,-1.6875,5.5,-38.0,-101.0,964.0
1674170636.5154,6438.0,6550.0,1921.0,353.875,-1.4375,5.5625,-28.0,-97.0,962.0
1674170636.601654,6412.0,6559.0,2070.0,353.9375,-0.9375,5.625,-17.0,-106.0,979.0
