1679504848.918676,8111.0,4406.0,817.0,201.3125,-19.25,91.0625,-323.0,-928.0,1.0,1.0,0.0,17.0,0.1875,-4.875,-0.6875,93080.0,0x683f
1679504848.979459,8129.0,4387.0,755.0,200.5,-19.1875,90.8125,-303.0,-918.0,2.0,19.0,7.0,16.0,-0.875,-9.875,-1.25,93080.0,0x683f
1679504849.039111,8100.0,4414.0,750.0,199.8125,-19.125,90.75,-307.0,-920.0,-12.0,13.0,5.0,0.0,-1.5625,-8.3125,-2.0,93080.0,0x683f
1679504849.098975,8152.0,4392.0,789.0,199.375,-19.0,90.625,-318.0,-924.0,-12.0,0.0,2.0,-2.0,-1.4375,-12.5625,-1.9375,93080.0,0x683f
1679504849.1611252,8149.0,4374.0,778.0,198.375,-18.875,90.4375,-309.0,-925.0,4.0,8.0,2.0,11.0,-1.625,-12.9375,-0.8125,93080.0,0x683f
1679504849.2229571,8121.0,4392.0,815.0,197.4375,-18.8125,90.25,-297.0,-932.0,9.0,19.0,-4.0,13.0,-0.75,-9.25,-0.625,93080.0,0x683f
1679504849.2842538,8159.0,4386.0,806.0,196.875,-18.75,90.0625,-296.0,-927.0,8.0,18.0,0.0,9.0,-0.5625,-5.25,-0.0625,93081.0,0x683f
1679504849.3487291,8101.0,4387.0,795.0,196.4375,-18.75,90.0,-301.0,-926.0,2.0,14.0,1.0,2.0,-0.6875,-2.3125,-0.3125,93081.0,0x683f
1679504849.4114492,8132.0,4409.0,784.0,196.375,-18.6875,90.0,-308.0,-925.0,2.0,6.0,3.0,3.0,-0.75,-0.9375,-0.625,93081.0,0x683f
1679504849.5049229,8132.0,4390.0,772.0,196.0625,-18.6875,90.0,-303.0,-922.0,2.0,9.0,5.0,3.0,-0.8125,-1.125,-0.25,93081.0,0x683f
1679504849.570672,8152.0,4388.0,728.0,195.9375,-18.625,89.9375,-306.0,-929.0,6.0,7.0,0.0,6.0,0.0,0.0625,-0.3125,93081.0,0x683f
1679504849.633947,8145.0,4372.0,739.0,195.5625,-18.625,89.9375,-298.0,-931.0,3.0,15.0,-2.0,3.0,-0.125,0.375,0.25,93080.25,0x683f
1679504849.7000709,8150.0,4423.0,765.0,195.3125,-18.5625,89.9375,-298.0,-924.0,7.0,14.0,5.0,7.0,-0.125,1.1875,0.3125,93080.25,0x683f
