1677695816.058848,8139.0,3244.0,4605.0,354.25,-7.25,71.1875,-136.0,-915.0,319.0,-1.25,-0.375,2.875,-4.0,-1.0,6.0,0x683f
1677695816.119694,8169.0,3296.0,117.0,354.4375,-7.3125,71.25,-152.0,-915.0,306.0,-2.0,0.0,0.5,-27.0,6.0,-5.0,0x683f
1677695816.176481,8122.0,3297.0,109.0,354.375,-7.3125,71.3125,-142.0,-919.0,317.0,0.125,0.625,-0.9375,-16.0,2.0,6.0,0x683f
1677695816.233867,8157.0,3321.0,4651.0,354.3125,-7.375,71.25,-136.0,-930.0,314.0,3.625,2.5625,0.8125,-6.0,-8.0,2.0,0x683f
1677695816.292159,8149.0,3308.0,4620.0,354.375,-7.5,71.1875,-178.0,-915.0,309.0,-1.875,-2.625,1.875,-50.0,5.0,-2.0,0x683f
1677695816.348798,8137.0,3297.0,99.0,354.1875,-7.5,71.1875,-167.0,-914.0,313.0,2.375,3.75,-10.625,-25.0,6.0,10.0,0x683f
1677695816.407546,8234.0,3283.0,4552.0,353.5625,-7.625,70.9375,-101.0,-953.0,300.0,8.8125,9.0625,-8.375,29.0,-34.0,-17.0,0x683f
1677695816.464258,8185.0,3216.0,4555.0,353.0,-7.875,70.5625,-144.0,-893.0,316.0,-0.9375,-1.5,-0.375,-10.0,23.0,-6.0,0x683f
1677695816.519891,8256.0,3292.0,4551.0,353.0,-7.8125,70.5625,-158.0,-917.0,311.0,0.875,1.125,-5.1875,-24.0,-1.0,-11.0,0x683f
1677695816.573892,8231.0,3262.0,4483.0,352.625,-7.8125,70.5625,-137.0,-920.0,309.0,-0.375,2.5625,-11.25,-3.0,-4.0,-13.0,0x683f
1677695816.62957,8247.0,3257.0,4459.0,352.0,-7.8125,70.5,-111.0,-920.0,321.0,-0.125,2.3125,-8.5625,22.0,-4.0,-2.0,0x683f
1677695816.684682,8184.0,3270.0,4488.0,351.75,-7.75,70.4375,-117.0,-913.0,326.0,-1.3125,-0.9375,-1.4375,15.0,2.0,2.0,0x683f
1677695816.7414951,8191.0,3368.0,4582.0,351.8125,-7.6875,70.5625,-151.0,-923.0,329.0,-0.3125,-0.375,-2.375,-17.0,-9.0,6.0,0x683f
1677695816.799212,8170.0,3311.0,4546.0,351.625,-7.625,70.4375,-124.0,-915.0,329.0,2.5625,1.0625,-2.875,6.0,0.0,4.0,0x683f
1677695816.854628,8172.0,3276.0,4548.0,351.625,-7.625,70.375,-126.0,-919.0,319.0,-0.375,-1.5625,3.3125,4.0,-3.0,-5.0,0x683f
1677695816.911134,8197.0,3262.0,4520.0,351.9375,-7.625,70.4375,-137.0,-920.0,335.0,1.125,-2.75,2.75,-6.0,-12.0,4.0,0x683f
1677695816.965579,8212.0,3334.0,4563.0,352.125,-7.5,70.3125,-144.0,-919.0,319.0,2.6875,-3.3125,0.25,-16.0,-4.0,-8.0,0x683f
1677695817.021245,8150.0,3303.0,4602.0,352.25,-7.3125,70.1875,-144.0,-927.0,325.0,4.125,-2.5625,-3.125,-18.0,-12.0,-1.0,0x683f
1677695817.076161,8097.0,3314.0,4649.0,352.1875,-7.1875,69.9375,-140.0,-915.0,317.0,4.625,-1.6875,-5.5625,-17.0,-1.0,-16.0,0x683f
1677695817.132705,8072.0,3360.0,1.0,352.0,-7.0625,69.625,-114.0,-909.0,328.0,5.75,0.5625,-3.75,11.0,10.0,-5.0,0x683f
1677695817.188653,8071.0,3311.0,46.0,352.0,-7.0625,69.3125,-84.0,-894.0,335.0,3.1875,0.4375,4.6875,36.0,15.0,-7.0,0x683f
1677695817.24838,8490.0,3201.0,4023.0,352.4375,-7.25,69.375,-76.0,-912.0,338.0,-0.9375,-2.75,22.125,47.0,-1.0,-3.0,0x683f
1677695817.3021472,8505.0,3189.0,4083.0,353.875,-7.3125,69.625,-143.0,-926.0,352.0,-2.375,-9.0625,28.625,-17.0,-13.0,15.0,0x683f
1677695817.3578198,8536.0,3225.0,3999.0,355.3125,-7.4375,69.8125,-175.0,-919.0,342.0,3.4375,-3.5625,17.25,-48.0,-6.0,7.0,0x683f
1677695817.4130409,8521.0,3230.0,3936.0,355.875,-7.625,69.75,-152.0,-917.0,330.0,3.6875,-1.3125,13.0,-21.0,-5.0,-5.0,0x683f
1677695817.468735,8577.0,3231.0,3978.0,356.4375,-7.8125,69.6875,-172.0,-910.0,329.0,2.75,-1.125,8.9375,-38.0,0.0,-7.0,0x683f
1677695817.52385,8609.0,3301.0,3996.0,356.625,-8.0,69.5625,-167.0,-904.0,330.0,2.5,-0.25,3.3125,-29.0,4.0,-7.0,0x683f
1677695817.5815191,8487.0,3188.0,3998.0,356.5625,-8.1875,69.5,-169.0,-901.0,327.0,-0.1875,0.875,-3.5625,-29.0,7.0,-12.0,0x683f
1677695817.6369011,8620.0,3268.0,4001.0,356.25,-8.1875,69.5625,-150.0,-902.0,340.0,-1.875,0.875,-5.5,-10.0,6.0,1.0,0x683f
1677695817.6927118,8524.0,3232.0,4005.0,355.9375,-8.1875,69.625,-158.0,-914.0,333.0,-2.375,2.25,-8.6875,-19.0,-4.0,-4.0,0x683f
1677695817.748385,8557.0,3220.0,3997.0,355.3125,-8.1875,69.625,-128.0,-911.0,333.0,-2.0,4.375,-8.5625,11.0,-1.0,-3.0,0x683f
1677695817.8049111,8335.0,3373.0,4410.0,354.9375,-8.1875,69.75,-125.0,-906.0,331.0,-3.4375,1.9375,-5.25,14.0,4.0,-3.0,0x683f
