MEAN_POS_X,MEAN_POS_Y,MEAN_POS_Z,MEAN_ACC_X,MEAN_ACC_Y,MEAN_ACC_Z,MEAN_LINACC_X,MEAN_LINACC_Y,MEAN_LINACC_Z,MEAN_GYRO_X,MEAN_GYRO_Y,MEAN_GYRO_Z,MEAN_Heading,MEAN_Roll,MEAN_Pitch,MEAN_Pressure,MEDIAN_POS_X,MEDIAN_POS_Y,MEDIAN_POS_Z,MEDIAN_ACC_X,MEDIAN_ACC_Y,MEDIAN_ACC_Z,MEDIAN_LINACC_X,MEDIAN_LINACC_Y,MEDIAN_LINACC_Z,MEDIAN_GYRO_X,MEDIAN_GYRO_Y,MEDIAN_GYRO_Z,MEDIAN_Heading,MEDIAN_Roll,MEDIAN_Pitch,MEDIAN_Pressure,STD_POS_X,STD_POS_Y,STD_POS_Z,STD_ACC_X,STD_ACC_Y,STD_ACC_Z,STD_LINACC_X,STD_LINACC_Y,STD_LINACC_Z,STD_GYRO_X,STD_GYRO_Y,STD_GYRO_Z,STD_Heading,STD_Roll,STD_Pitch,STD_Pressure,MODE_POS_X,MODE_POS_Y,MODE_POS_Z,MODE_ACC_X,MODE_ACC_Y,MODE_ACC_Z,MODE_LINACC_X,MODE_LINACC_Y,MODE_LINACC_Z,MODE_GYRO_X,MODE_GYRO_Y,MODE_GYRO_Z,MODE_Heading,MODE_Roll,MODE_Pitch,MODE_Pressure,MAX_POS_X,MAX_POS_Y,MAX_POS_Z,MAX_ACC_X,MAX_ACC_Y,MAX_ACC_Z,MAX_LINACC_X,MAX_LINACC_Y,MAX_LINACC_Z,MAX_GYRO_X,MAX_GYRO_Y,MAX_GYRO_Z,MAX_Heading,MAX_Roll,MAX_Pitch,MAX_Pressure,MIN_POS_X,MIN_POS_Y,MIN_POS_Z,MIN_ACC_X,MIN_ACC_Y,MIN_ACC_Z,MIN_LINACC_X,MIN_LINACC_Y,MIN_LINACC_Z,MIN_GYRO_X,MIN_GYRO_Y,MIN_GYRO_Z,MIN_Heading,MIN_Roll,MIN_Pitch,MIN_Pressure,LOCATION,ACTIVITY,Peaks_Acc_X,Peaks_Acc_Y,Peaks_Acc_Z
4790.13125,7235.0421875,706.6953125,-862.125,275.3125,148.78125,-2.0,-22.625,8.0,-2.548828125,31.916015625,11.625,338.62890625,-61.28125,-61.453125,93654.8828125,4796.4,7235.299999999999,706.5,-847.0,232.5,93.5,-5.5,-35.0,9.0,-2.4375,35.65625,11.21875,346.59375,-61.34375,-58.53125,93648.75,34.4553375002781,19.212752440782882,21.331252097057643,137.37322601513895,169.71065271561858,298.16673559896304,105.26556279086441,48.99358088302932,92.36428579447026,22.235280415479135,45.33008587936265,22.644250854779752,13.801862761982704,8.91312517601014,42.56542935540152,11.554566262395866,4800.0,7250.0,700.0,-715.0,231.0,-143.0,-267.0,-35.0,-174.0,-43.125,-131.4375,-28.0,347.375,-76.25,-14.0,93660.75,4837.8,7262.85,757.2,-557.0,527.0,726.0,267.0,99.0,267.0,38.5625,102.875,52.9375,352.9375,-49.625,-14.0,93674.75,4722.75,7194.4,671.75,-1199.0,-21.0,-320.0,-267.0,-133.0,-174.0,-43.125,-131.4375,-28.0,314.75,-76.25,-122.6875,93642.0,LivingRoom ,EATING,0,0,1
4746.740625,7229.0578125,703.096875,-855.8125,375.0625,7.3125,-15.21875,-19.75,5.4375,0.541015625,-5.30859375,1.689453125,223.591796875,-60.640625,-83.576171875,93655.4375,4723.7,7227.275,708.3,-834.5,404.5,-83.0,-15.5,-28.5,20.0,0.40625,24.1875,-4.96875,319.0,-60.0,-96.03125,93650.0,48.548147762913445,25.25879951868263,19.206399880533773,123.35248144005598,103.93823770905738,296.2107398784771,107.58664456478638,44.31849537448293,68.57251283224957,18.706836132506684,81.76541844572087,28.23697460730413,150.8668108064762,8.202407322676482,34.02389879344521,8.461011149822422,4700.0,7250.0,700.0,-798.0,270.0,-143.0,82.0,-79.0,-4.0,-36.1875,-228.9375,-36.9375,4.5,-75.875,-129.0,93648.0,4828.25,7262.85,729.7,-559.0,527.0,599.0,205.0,92.0,113.0,36.0,91.375,52.9375,356.5625,-50.5625,-31.3125,93674.75,4697.05,7186.15,650.4,-1188.0,160.0,-496.0,-364.0,-82.0,-145.0,-36.1875,-228.9375,-36.9375,4.5,-75.875,-129.0,93648.0,LivingRoom ,EATING,0,0,2
4738.7171875,7230.9,705.4875,-730.0625,284.71875,406.90625,-16.75,-17.625,-12.59375,-1.658203125,-42.822265625,-3.619140625,76.00390625,-50.2109375,-44.923828125,93652.296875,4719.325000000001,7226.675,710.35,-789.0,298.5,409.5,9.0,-19.5,-17.0,3.15625,-24.34375,-3.34375,31.84375,-55.28125,-34.4375,93650.0,43.67842829459734,30.156668871401514,31.198692073495227,228.57270142934757,156.09865250704803,446.41181330297655,126.60632405343179,119.57579591096994,136.85543570592316,24.89270819869694,80.25828565747693,22.21519091756315,116.06726330565877,15.592342888547323,34.90823127111385,7.070622292045742,4700.0,7200.0,700.0,-1188.0,61.0,-496.0,82.0,-36.0,60.0,-63.4375,-86.6875,-36.9375,32.4375,-70.0,-129.0,93650.0,4822.4,7287.5,781.9,-309.0,470.0,1261.0,205.0,169.0,309.0,38.6875,91.375,51.625,356.5625,-27.3125,-13.1875,93661.25,4697.05,7186.15,648.65,-1188.0,-119.0,-496.0,-364.0,-315.0,-297.0,-63.4375,-228.9375,-36.9375,4.5,-70.0,-129.0,93643.75,LivingRoom ,EATING,0,0,3
4810.4359375,7232.387500000001,765.925,-574.40625,210.96875,729.28125,-21.5,-35.0,-29.03125,0.26171875,-14.275390625,3.19921875,31.650390625,-36.109375,-20.037109375,93654.3359375,4820.25,7231.049999999999,782.825,-549.5,263.0,690.5,0.5,1.5,-54.5,5.375,-5.15625,3.53125,31.84375,-32.21875,-17.9375,93650.0,49.82165488888276,29.515425163474195,66.38962584135294,178.69362126908186,198.22429205240567,275.3354826828419,93.08164990150904,165.2374635330581,202.7622927938828,36.93393130480459,53.0932349515901,17.326533975723336,2.0504510822931175,10.847004659381556,7.40362915338667,11.833626461139215,4850.0,7200.0,850.0,-1096.0,61.0,284.0,-202.0,-393.0,-360.0,-65.875,-151.0,0.1875,29.6875,-30.625,-19.3125,93653.0,4875.0,7287.5,842.3,-309.0,470.0,1278.0,147.0,176.0,447.0,60.375,64.6875,51.625,35.6875,-27.3125,-12.4375,93677.25,4716.95,7193.2,648.65,-1096.0,-209.0,284.0,-202.0,-393.0,-360.0,-65.875,-151.0,-34.0,27.1875,-68.5,-42.5625,93643.75,LivingRoom ,EATING,0,0,2
4816.09393939394,7192.227272727273,801.7727272727273,-609.2727272727273,217.45454545454547,702.939393939394,-20.303030303030305,-28.21212121212121,-36.36363636363637,7.71969696969697,11.303030303030303,-2.039772727272727,34.628787878787875,-37.59469696969697,-18.939393939393938,93660.39393939394,4826.35,7195.1,804.25,-615.0,254.0,682.0,-6.0,16.0,-59.0,10.5,14.125,1.25,33.75,-35.9375,-18.125,93661.0,47.580068630375195,28.45739713509557,30.197682265441262,160.74499850836585,162.30085699656112,225.40615278230808,122.28718372352151,129.96411946566192,204.02677798848765,37.6673904721767,52.23135582718419,18.041245186417164,4.263619589090176,6.7182071221831965,4.114347183480281,9.84826886418177,4850.0,7200.0,800.0,-945.0,-209.0,333.0,-131.0,41.0,-13.0,-65.875,-89.5,1.25,29.6875,-43.25,-22.3125,93653.0,4875.0,7239.05,842.3,-247.0,437.0,1278.0,314.0,176.0,447.0,60.375,165.1875,41.25,41.1875,-29.0625,-12.4375,93677.25,4695.0,7138.05,747.3,-945.0,-209.0,333.0,-272.0,-393.0,-360.0,-65.875,-89.5,-34.0,28.8125,-52.0,-27.625,93650.0,LivingRoom ,EATING,0,0,1
4745.675757575757,7225.24696969697,765.6924242424243,-671.2121212121212,248.87878787878788,622.7575757575758,-21.03030303030303,-22.424242424242426,-43.15151515151515,-2.797348484848485,-0.3087121212121212,-0.2689393939393939,37.63636363636363,-42.746212121212125,-22.301136363636363,93655.70454545454,4720.3,7229.75,753.65,-686.0,254.0,578.0,-6.0,-17.0,-105.0,4.3125,8.3125,1.5,38.3125,-41.3125,-22.3125,93652.75,52.61187799764799,57.26955443802841,23.18501375219334,162.48399105291836,126.23607784023096,273.7984010069076,129.32770508684635,95.44141865007768,243.36535307179116,44.91398308476799,70.06577361085778,18.665195489683118,2.418064267370982,5.916284865508801,4.336562582911881,6.244827404995419,4700.0,7300.0,750.0,-730.0,328.0,17.0,56.0,41.0,-13.0,-93.375,-152.625,-33.4375,33.5625,-45.0,-22.3125,93650.75,4837.95,7303.4,823.35,-247.0,472.0,1286.0,314.0,150.0,568.0,61.1875,165.1875,41.25,41.1875,-29.0625,-15.3125,93666.0,4684.65,7138.05,733.1,-945.0,0.0,17.0,-272.0,-252.0,-495.0,-93.375,-152.625,-33.4375,33.0625,-54.8125,-32.0625,93649.25,LivingRoom ,EATING,0,0,2
4724.065625000001,7241.160937500001,761.9359375,-660.625,221.125,634.0,-31.84375,-36.125,-29.4375,-6.833984375,2.931640625,-3.505859375,38.271484375,-43.13671875,-21.26171875,93644.8828125,4721.325,7247.65,766.9000000000001,-681.0,208.0,618.5,-6.0,-26.5,-69.5,1.09375,10.25,0.75,38.1875,-41.0,-21.03125,93649.25,22.887246193162877,44.85782510651057,14.293948834604466,200.67768251119634,136.83867355629096,286.0080080087991,135.58263980960814,96.99908546293187,245.05640397474264,46.210752226232636,76.58178305452435,20.700408087856147,2.722350432765819,5.9538386721908925,4.848237060599051,10.006647865898788,4700.0,7200.0,750.0,-730.0,330.0,17.0,-115.0,-134.0,-495.0,-93.375,-152.625,-58.375,36.1875,-41.0,-25.4375,93649.25,4756.5,7303.4,791.7,-161.0,472.0,1286.0,274.0,150.0,568.0,61.1875,163.75,23.25,43.375,-33.1875,-12.125,93661.0,4684.65,7165.1,733.1,-1116.0,-26.0,17.0,-234.0,-252.0,-495.0,-93.375,-152.625,-58.375,33.0625,-56.625,-32.0625,93626.25,LivingRoom ,EATING,0,0,2
4743.0046875,7182.485937500001,795.03125,-453.25,20.25,752.78125,-42.84375,-29.84375,-33.5,-14.322265625,-16.462890625,-2.345703125,39.654296875,-29.267578125,-6.22265625,93639.140625,4747.1,7168.85,777.475,-469.0,77.0,746.0,-30.5,-31.0,-45.0,-10.09375,-5.78125,1.125,39.09375,-36.8125,-11.90625,93637.75,11.714241121834721,29.87500906836145,34.10746240832765,371.28052171700523,230.53164361899954,243.0058720085693,178.94711948668143,88.0729570647485,179.1760712710518,38.79937381727508,89.66695189950046,22.717730039751377,2.6320941186334426,19.43137761669021,15.144032426007271,8.460043063071975,4750.0,7150.0,750.0,-161.0,-411.0,738.0,-221.0,-77.0,-136.0,-94.6875,-272.5,-58.375,37.6875,-56.625,-25.4375,93626.25,4756.5,7261.25,868.7,298.0,370.0,1216.0,274.0,131.0,438.0,49.875,163.75,43.125,44.625,-1.1875,17.6875,93652.0,4714.85,7151.2,766.6,-1116.0,-411.0,338.0,-411.0,-173.0,-526.0,-94.6875,-272.5,-58.375,36.1875,-56.625,-25.4375,93626.25,LivingRoom ,EATING,4,0,0
4740.8609375,7162.535937499999,868.0421875,-229.28125,-264.34375,845.0625,-34.21875,-17.0625,-61.34375,-13.685546875,-19.76953125,2.658203125,38.130859375,-15.26171875,13.998046875,93646.046875,4742.025,7162.125,878.325,-135.5,-314.0,838.5,-35.5,-12.0,-45.0,-9.875,-5.78125,2.25,37.59375,-7.4375,17.0625,93637.75,10.9614995911276,11.903050804209029,59.30270639172435,339.93758766583096,183.92961651307044,191.23165102785342,228.7068463614079,84.02147862878718,158.95477331517108,32.59886283227391,103.32617283787091,16.65102244553177,2.76527827811111,15.778251970895143,10.314772286010388,11.348660127677997,4750.0,7150.0,900.0,-63.0,-525.0,376.0,-221.0,-182.0,-73.0,-94.6875,-272.5,2.25,37.5,-29.4375,-11.6875,93635.25,4756.05,7191.1,943.75,368.0,154.0,1213.0,419.0,131.0,186.0,44.5,284.5,43.125,44.625,-1.1875,25.5,93666.25,4714.85,7145.6,766.85,-985.0,-525.0,376.0,-745.0,-182.0,-526.0,-94.6875,-272.5,-23.9375,34.6875,-52.9375,-11.6875,93635.25,LivingRoom ,EATING,4,0,0
4735.1234375,7147.2296875,916.4125,-271.90625,-375.96875,836.09375,-11.59375,-28.65625,-38.84375,-0.17578125,10.78515625,3.46875,36.556640625,-17.216796875,21.830078125,93650.515625,4739.6,7148.35,918.0,-265.5,-365.0,852.5,-11.0,-4.5,-23.0,-7.3125,1.34375,2.375,36.40625,-16.25,22.59375,93648.25,11.510773245340454,24.159289468879894,17.09635878984082,288.51201790533173,113.41146450980193,174.80115142733638,206.200162600449,85.35603211104612,161.2877831453315,25.763421560402104,99.97555136805082,18.361814997434212,1.2938244461010269,12.230893431256938,3.540172476455693,11.57425840653691,4750.0,7150.0,900.0,-63.0,-673.0,395.0,-745.0,-244.0,-73.0,-14.875,-149.9375,2.5,35.3125,-42.0625,15.8125,93637.25,4753.55,7191.1,943.75,368.0,-179.0,1247.0,419.0,89.0,380.0,50.0625,284.5,59.125,38.6875,-1.25,28.1875,93666.25,4716.65,7109.95,885.3,-985.0,-673.0,395.0,-745.0,-244.0,-434.0,-37.25,-149.9375,-23.5625,34.625,-42.0625,15.8125,93637.25,LivingRoom ,EATING,3,0,0
