MEAN_POS_X,MEAN_POS_Y,MEAN_POS_Z,MEAN_ACC_X,MEAN_ACC_Y,MEAN_ACC_Z,MEAN_LINACC_X,MEAN_LINACC_Y,MEAN_LINACC_Z,MEAN_GYRO_X,MEAN_GYRO_Y,MEAN_GYRO_Z,MEAN_Heading,MEAN_Roll,MEAN_Pitch,MEAN_Pressure,MEDIAN_POS_X,MEDIAN_POS_Y,MEDIAN_POS_Z,MEDIAN_ACC_X,MEDIAN_ACC_Y,MEDIAN_ACC_Z,MEDIAN_LINACC_X,MEDIAN_LINACC_Y,MEDIAN_LINACC_Z,MEDIAN_GYRO_X,MEDIAN_GYRO_Y,MEDIAN_GYRO_Z,MEDIAN_Heading,MEDIAN_Roll,MEDIAN_Pitch,MEDIAN_Pressure,STD_POS_X,STD_POS_Y,STD_POS_Z,STD_ACC_X,STD_ACC_Y,STD_ACC_Z,STD_LINACC_X,STD_LINACC_Y,STD_LINACC_Z,STD_GYRO_X,STD_GYRO_Y,STD_GYRO_Z,STD_Heading,STD_Roll,STD_Pitch,STD_Pressure,MODE_POS_X,MODE_POS_Y,MODE_POS_Z,MODE_ACC_X,MODE_ACC_Y,MODE_ACC_Z,MODE_LINACC_X,MODE_LINACC_Y,MODE_LINACC_Z,MODE_GYRO_X,MODE_GYRO_Y,MODE_GYRO_Z,MODE_Heading,MODE_Roll,MODE_Pitch,MODE_Pressure,MAX_POS_X,MAX_POS_Y,MAX_POS_Z,MAX_ACC_X,MAX_ACC_Y,MAX_ACC_Z,MAX_LINACC_X,MAX_LINACC_Y,MAX_LINACC_Z,MAX_GYRO_X,MAX_GYRO_Y,MAX_GYRO_Z,MAX_Heading,MAX_Roll,MAX_Pitch,MAX_Pressure,MIN_POS_X,MIN_POS_Y,MIN_POS_Z,MIN_ACC_X,MIN_ACC_Y,MIN_ACC_Z,MIN_LINACC_X,MIN_LINACC_Y,MIN_LINACC_Z,MIN_GYRO_X,MIN_GYRO_Y,MIN_GYRO_Z,MIN_Heading,MIN_Roll,MIN_Pitch,MIN_Pressure,LOCATION,ACTIVITY,Peaks_Acc_X,Peaks_Acc_Y,Peaks_Acc_Z
4762.01875,7225.776041666667,705.7479166666666,-861.25,295.2708333333333,139.1875,-6.354166666666667,-16.4375,1.3958333333333333,0.2825520833333333,5.48828125,2.2916666666666665,265.5911458333333,-61.2109375,-63.033854166666664,93655.73958333333,4756.424999999999,7226.125,709.95,-845.5,278.5,170.0,1.0,-28.5,2.5,0.40625,24.1875,0.5,335.59375,-60.78125,-48.09375,93655.25,49.16348067871932,22.088448867223132,21.941372458317417,138.9750475077711,148.46501695303596,321.3754784334017,120.28432443869717,48.903250664264796,91.65122129709036,20.28682292619322,77.09330560209867,24.504888967986233,136.4430751596851,8.028225069877301,40.871341820030445,9.908887899111743,4700.0,7250.0,700.0,-873.0,160.0,-143.0,82.0,-41.0,-174.0,-43.125,-228.9375,-36.9375,346.625,-64.25,-14.0,93660.75,4837.8,7262.85,757.2,-557.0,527.0,726.0,267.0,99.0,267.0,38.5625,102.875,52.9375,356.5625,-49.625,-14.0,93674.75,4697.05,7186.15,650.4,-1199.0,-21.0,-496.0,-364.0,-133.0,-174.0,-43.125,-228.9375,-36.9375,4.5,-76.25,-129.0,93642.0,LivingRoom ,EATING,0,0,2
4755.040625000001,7237.557291666667,704.4385416666668,-770.75,328.125,236.14583333333334,-16.291666666666668,-23.5625,-0.8333333333333334,-2.7265625,-16.298177083333332,4.171875,159.89192708333334,-53.544270833333336,-63.6015625,93652.671875,4740.85,7242.375,708.3,-808.5,371.5,264.0,-15.5,-28.5,15.0,-0.46875,18.9375,0.8125,34.375,-55.28125,-45.1875,93649.375,46.85980863766419,26.797981405368663,26.602605934548315,202.49071426043747,154.0507825913951,442.4606240243947,105.29188575419171,99.50214501055808,113.36165686962656,23.51345891540042,75.692356411197,25.862227356830328,152.64962452933418,14.671689421046297,40.04786577781284,8.31177008473462,4700.0,7250.0,700.0,-884.0,61.0,-143.0,82.0,-79.0,-22.0,-63.4375,-86.6875,-36.9375,32.4375,-75.875,-129.0,93650.0,4828.25,7287.5,781.9,-309.0,527.0,1261.0,205.0,169.0,309.0,38.6875,91.375,52.9375,356.5625,-27.3125,-13.1875,93674.75,4697.05,7186.15,648.65,-1188.0,-119.0,-496.0,-364.0,-315.0,-297.0,-63.4375,-228.9375,-36.9375,4.5,-75.875,-129.0,93643.75,LivingRoom ,EATING,0,0,3
4775.555208333333,7224.006249999999,745.234375,-669.4375,252.375,526.1875,-19.354166666666668,-24.6875,-23.291666666666668,2.15625,-25.305989583333332,-3.3255208333333335,60.938802083333336,-44.4296875,-35.423177083333336,93655.375,4776.6,7223.9,722.975,-628.5,278.5,547.0,8.5,-6.0,-46.5,5.46875,-8.6875,0.5,31.09375,-36.21875,-20.0,93653.0,64.35885698407094,28.055825095842604,62.93662901634857,215.3432595065228,177.90406511088702,422.7377667241166,113.33597006215228,137.68065984641663,172.82360436858838,31.243379617877586,72.5899263913015,19.217747047577227,96.69507612905433,15.200267841503894,31.464662294945988,10.158582997182151,4700.0,7200.0,700.0,-1188.0,61.0,551.0,-131.0,-36.0,60.0,-65.875,-86.6875,-34.0,29.6875,-30.625,-19.3125,93650.0,4875.0,7287.5,842.3,-309.0,470.0,1278.0,205.0,176.0,447.0,60.375,91.375,51.625,356.5625,-27.3125,-12.4375,93677.25,4697.05,7186.15,648.65,-1188.0,-209.0,-496.0,-364.0,-393.0,-360.0,-65.875,-228.9375,-36.9375,4.5,-70.0,-129.0,93643.75,LivingRoom ,EATING,1,0,5
4801.578571428571,7212.579591836735,770.8663265306122,-606.4489795918367,222.9387755102041,699.9591836734694,-19.693877551020407,-29.183673469387756,-28.857142857142858,2.1747448979591835,-4.886479591836735,1.6096938775510203,33.93112244897959,-38.16836734693877,-20.478316326530614,93656.0663265306,4816.1,7208.45,781.9,-592.0,254.0,663.0,-6.0,-13.0,-50.0,4.9375,1.3125,1.875,32.625,-35.0625,-19.0,93653.0,49.42662596381293,39.479682166863974,55.40943002977461,181.91447867341512,171.69248286826476,253.35383353323547,115.5330407433361,140.21154753166547,193.2293542227302,36.11962902418885,58.49140043389562,19.305135000935287,3.816878566985141,9.86856333672713,6.409889096230752,10.497863809262489,4800.0,7200.0,800.0,-1096.0,61.0,284.0,-131.0,41.0,-13.0,-65.875,-151.0,0.1875,29.6875,-43.25,-22.3125,93653.0,4875.0,7287.5,842.3,-247.0,470.0,1278.0,314.0,176.0,447.0,60.375,165.1875,51.625,41.1875,-27.3125,-12.4375,93677.25,4695.0,7138.05,648.65,-1096.0,-209.0,284.0,-272.0,-393.0,-360.0,-65.875,-151.0,-34.0,27.1875,-68.5,-42.5625,93643.75,LivingRoom ,EATING,0,0,2
4779.489795918367,7220.339795918368,784.9693877551022,-631.0408163265306,228.89795918367346,669.1224489795918,-22.183673469387756,-27.775510204081634,-43.6530612244898,1.3112244897959184,2.9681122448979593,-1.0752551020408163,35.40688775510204,-39.52040816326531,-20.381377551020407,93657.60714285714,4793.5,7208.45,778.8,-626.0,256.0,642.0,-6.0,16.0,-70.0,8.125,8.3125,1.5,36.125,-39.375,-19.375,93653.0,66.04752706352818,48.22428284803705,35.085621188753095,159.09849663856997,156.92557218019513,268.93746428096915,115.60685415619247,123.93517547931432,237.4989957014212,43.66816470113235,60.673146048645464,16.623942535642946,3.896344157595716,6.900525386605137,4.708395180121766,9.133985302155901,4700.0,7200.0,750.0,-730.0,328.0,17.0,-131.0,41.0,-13.0,46.625,-152.625,1.25,29.6875,-45.0,-22.3125,93653.0,4875.0,7303.4,842.3,-247.0,472.0,1286.0,314.0,176.0,568.0,61.1875,165.1875,41.25,41.1875,-29.0625,-12.4375,93677.25,4684.65,7138.05,733.1,-945.0,-209.0,17.0,-272.0,-393.0,-495.0,-93.375,-152.625,-34.0,28.8125,-54.8125,-32.0625,93649.25,LivingRoom ,EATING,0,0,4
4745.173469387755,7218.309183673468,768.261224489796,-662.7551020408164,229.57142857142858,637.734693877551,-26.448979591836736,-29.918367346938776,-29.122448979591837,-2.4591836734693877,6.350765306122449,-2.7691326530612246,38.255102040816325,-42.75765306122449,-21.278061224489797,93649.89285714286,4745.05,7206.75,768.2,-686.0,240.0,602.0,-12.0,-23.0,-69.0,4.3125,10.3125,0.0,38.375,-41.3125,-21.4375,93650.75,43.400403346389005,50.44895592067681,19.635634765294824,191.08893333256344,126.71440986196743,257.74404095198497,140.26419435368055,90.06313450729388,222.64289724551634,42.80788553108696,72.39784448981818,21.254067487869506,2.577725244724002,6.03529161664614,4.5269387037404725,11.265614164349852,4700.0,7200.0,750.0,-730.0,167.0,703.0,-115.0,41.0,-13.0,-93.375,-152.625,-58.375,33.5625,-45.0,-25.4375,93649.25,4837.95,7303.4,823.35,-161.0,472.0,1286.0,314.0,150.0,568.0,61.1875,165.1875,41.25,43.375,-29.0625,-12.125,93666.0,4684.65,7138.05,733.1,-1116.0,-26.0,17.0,-272.0,-252.0,-495.0,-93.375,-152.625,-58.375,33.0625,-56.625,-32.0625,93626.25,LivingRoom ,EATING,1,0,3
4730.001041666666,7214.431249999999,780.125,-527.4791666666666,97.66666666666667,701.6458333333334,-37.25,-28.854166666666668,-41.895833333333336,-13.516927083333334,-15.716145833333334,-1.2591145833333333,38.7734375,-34.009114583333336,-11.93359375,93643.38020833333,4738.125,7195.299999999999,770.75,-587.5,135.5,727.5,-14.5,-26.5,-69.5,-9.71875,-5.78125,1.84375,38.28125,-39.59375,-17.40625,93645.625,21.646442117323826,52.890642522939395,35.36007786166454,330.7805076445537,232.8690923768055,284.7887227016094,156.9872606296447,96.45988904739349,224.6528517781529,43.44423879991621,84.00570775782543,20.036017226495414,2.8249171812846163,17.461065111013685,14.984313641078641,9.294672115944048,4750.0,7150.0,750.0,-730.0,330.0,738.0,-221.0,-134.0,-136.0,-94.6875,-272.5,-58.375,37.6875,-41.0,-25.4375,93649.25,4756.5,7303.4,868.7,298.0,472.0,1286.0,274.0,150.0,568.0,61.1875,163.75,43.125,44.625,-1.1875,17.6875,93661.0,4684.65,7151.2,733.1,-1116.0,-411.0,17.0,-411.0,-252.0,-526.0,-94.6875,-272.5,-58.375,33.0625,-56.625,-32.0625,93626.25,LivingRoom ,EATING,3,1,3
4741.953125,7176.357291666667,836.5479166666668,-367.9583333333333,-112.97916666666667,786.25,-35.354166666666664,-26.5,-40.958333333333336,-9.7109375,-6.484375,-0.8697916666666666,38.59765625,-24.434895833333332,2.9427083333333335,93643.33333333333,4743.95,7167.799999999999,820.05,-361.5,-171.5,793.5,-22.0,-24.0,-39.5,-7.3125,-1.0625,1.3125,37.78125,-25.96875,9.125,93639.875,10.964213578196006,27.319076005338488,66.02400672219524,366.964254641235,271.76785224559654,217.96344608623536,207.71302723805545,82.45927428066304,165.50168197812567,35.085452354523554,96.5270884597477,20.469456331541032,2.733233044217536,18.69348289951475,18.046928488837253,11.420322187453744,4750.0,7150.0,750.0,-161.0,-525.0,738.0,-221.0,-134.0,-136.0,-94.6875,-272.5,2.25,37.5,-29.4375,-25.4375,93626.25,4756.5,7261.25,943.75,368.0,370.0,1216.0,419.0,131.0,438.0,49.875,284.5,43.125,44.625,-1.1875,25.5,93666.25,4714.85,7145.6,766.6,-1116.0,-525.0,338.0,-745.0,-182.0,-526.0,-94.6875,-272.5,-58.375,34.6875,-56.625,-25.4375,93626.25,LivingRoom ,EATING,7,0,0
4737.372916666666,7151.810416666667,883.109375,-268.3333333333333,-300.3958333333333,836.375,-23.75,-23.875,-48.166666666666664,-9.078125,-10.48046875,3.390625,37.630208333333336,-16.729166666666668,16.794270833333332,93647.13541666667,4740.950000000001,7154.775,905.625,-175.0,-329.0,841.5,-22.5,-4.5,-37.0,-9.40625,-5.78125,2.375,37.46875,-11.90625,18.78125,93648.25,12.199860298874617,20.944838795348147,53.83294950857283,318.70391336970295,175.76746480619548,194.8285252608538,202.00626701885668,88.55978266901393,166.96774224488576,31.42246690183329,99.97322959180103,18.190419813883327,2.4567344391712203,14.508310699181061,9.558226850249648,11.288522500674167,4750.0,7150.0,900.0,-112.0,-356.0,376.0,-221.0,-244.0,-73.0,-14.875,-272.5,2.25,37.5,-29.4375,-11.6875,93637.25,4756.05,7191.1,943.75,368.0,154.0,1247.0,419.0,131.0,380.0,50.0625,284.5,59.125,44.625,-1.1875,28.1875,93666.25,4714.85,7109.95,766.85,-985.0,-673.0,376.0,-745.0,-244.0,-526.0,-94.6875,-272.5,-23.9375,34.625,-52.9375,-11.6875,93635.25,LivingRoom ,EATING,5,0,0
4727.407291666667,7130.95625,912.8177083333334,-325.9166666666667,-363.7291666666667,805.1875,2.5625,-32.333333333333336,-26.854166666666668,-0.036458333333333336,9.98828125,4.10546875,36.807291666666664,-20.819010416666668,22.22265625,93657.171875,4722.725,7122.1,915.6,-265.5,-357.0,841.5,10.5,-4.5,-31.5,-5.75,-3.8125,3.90625,37.0,-17.8125,22.21875,93659.125,14.958744648032347,31.450480537884225,22.019260161067624,348.5631194302552,113.21561797067694,230.20856928520368,216.4526292090012,89.36878729088792,161.8998888968819,25.28030633753285,105.89906582996177,18.257700012570112,1.2172459577387003,16.22420845805165,4.315493993266304,15.441305844934504,4700.0,7100.0,900.0,-63.0,-358.0,305.0,-745.0,-4.0,-73.0,-14.875,-216.375,-20.75,37.875,-60.9375,22.0625,93637.25,4753.55,7191.1,944.9,368.0,-179.0,1247.0,492.0,89.0,380.0,50.0625,284.5,59.125,38.6875,-1.25,33.75,93684.25,4704.7,7082.9,865.6,-1153.0,-673.0,305.0,-745.0,-296.0,-434.0,-38.625,-216.375,-30.5,34.625,-60.9375,15.8125,93637.25,LivingRoom ,EATING,3,0,1
