MEAN_POS_X,MEAN_POS_Y,MEAN_POS_Z,MEAN_ACC_X,MEAN_ACC_Y,MEAN_ACC_Z,MEAN_LINACC_X,MEAN_LINACC_Y,MEAN_LINACC_Z,MEAN_GYRO_X,MEAN_GYRO_Y,MEAN_GYRO_Z,MEAN_Heading,MEAN_Roll,MEAN_Pitch,MEAN_Pressure,MEDIAN_POS_X,MEDIAN_POS_Y,MEDIAN_POS_Z,MEDIAN_ACC_X,MEDIAN_ACC_Y,MEDIAN_ACC_Z,MEDIAN_LINACC_X,MEDIAN_LINACC_Y,MEDIAN_LINACC_Z,MEDIAN_GYRO_X,MEDIAN_GYRO_Y,MEDIAN_GYRO_Z,MEDIAN_Heading,MEDIAN_Roll,MEDIAN_Pitch,MEDIAN_Pressure,STD_POS_X,STD_POS_Y,STD_POS_Z,STD_ACC_X,STD_ACC_Y,STD_ACC_Z,STD_LINACC_X,STD_LINACC_Y,STD_LINACC_Z,STD_GYRO_X,STD_GYRO_Y,STD_GYRO_Z,STD_Heading,STD_Roll,STD_Pitch,STD_Pressure,MODE_POS_X,MODE_POS_Y,MODE_POS_Z,MODE_ACC_X,MODE_ACC_Y,MODE_ACC_Z,MODE_LINACC_X,MODE_LINACC_Y,MODE_LINACC_Z,MODE_GYRO_X,MODE_GYRO_Y,MODE_GYRO_Z,MODE_Heading,MODE_Roll,MODE_Pitch,MODE_Pressure,MAX_POS_X,MAX_POS_Y,MAX_POS_Z,MAX_ACC_X,MAX_ACC_Y,MAX_ACC_Z,MAX_LINACC_X,MAX_LINACC_Y,MAX_LINACC_Z,MAX_GYRO_X,MAX_GYRO_Y,MAX_GYRO_Z,MAX_Heading,MAX_Roll,MAX_Pitch,MAX_Pressure,MIN_POS_X,MIN_POS_Y,MIN_POS_Z,MIN_ACC_X,MIN_ACC_Y,MIN_ACC_Z,MIN_LINACC_X,MIN_LINACC_Y,MIN_LINACC_Z,MIN_GYRO_X,MIN_GYRO_Y,MIN_GYRO_Z,MIN_Heading,MIN_Roll,MIN_Pitch,MIN_Pressure,ACTIVITY
8857.082352941175,4609.026470588236,370.98823529411766,-170.1764705882353,-936.3235294117648,-213.73529411764707,0.20588235294117646,4.970588235294118,-3.088235294117647,-0.5165441176470589,-2.0551470588235294,-0.9080882352941176,51.1672794117647,-9.996323529411764,102.56066176470588,94864.24264705883,8850.025000000001,4596.525,376.83863636363634,-170.5,-935.5,-213.0,0.5,5.0,-3.0,-0.5,-1.625,-0.21875,51.4375,-10.125,102.65625,94866.5,72.01359181721965,88.5040884480162,187.11241161240758,22.717595087502435,7.482183234434598,10.396120557118707,22.829777752491676,6.653708440195597,10.680959118943147,1.2751549244417266,6.77149643674645,2.560870476622981,1.23088803980418,0.40239022373420397,0.28391427218142207,5.984033457218659,8800.0,4500.0,150.0,-203.0,-932.0,-218.0,6.0,7.0,-7.0,0.1875,-1.5625,-0.875,51.5,-10.125,102.25,94856.5,8987.7,4756.3,632.9727272727273,-99.0,-919.0,-187.0,73.0,18.0,34.0,2.25,13.5625,2.6875,53.0,-9.125,103.0,94871.25,8769.45,4497.75,113.62272727272727,-206.0,-962.0,-232.0,-50.0,-18.0,-31.0,-2.9375,-16.1875,-7.125,48.5,-10.5,102.125,94854.75,UNDEFINED
8791.197058823527,4508.76911764706,145.16537433155082,-159.73529411764707,-936.7647058823529,-214.23529411764707,2.823529411764706,6.323529411764706,-3.235294117647059,-0.0900735294117647,-2.6378676470588234,-0.9742647058823529,49.595588235294116,-9.507352941176471,102.60477941176471,94867.75735294117,8788.05,4504.525,122.42272727272727,-169.0,-934.0,-215.0,-2.5,6.5,-2.0,-0.03125,-2.03125,-0.75,49.4375,-9.34375,102.625,94870.25,18.84316024601625,35.81804187054736,87.9312959285533,43.553038945933785,9.997147543263655,19.52164117468861,43.009844248930854,10.613657834145627,20.412501848843892,1.429216182368763,11.406090746208351,3.4190488847473843,1.5834755189933745,0.4110698077082154,0.2573358314913422,6.414202191266318,8800.0,4500.0,100.0,-186.0,-931.0,-230.0,3.0,0.0,-5.0,-0.0625,-2.125,0.875,48.0625,-9.3125,102.8125,94856.5,8844.85,4591.9,367.16363636363633,-43.0,-919.0,-148.0,132.0,40.0,61.0,2.3125,16.9375,6.875,52.3125,-9.0,103.0,94877.75,8768.65,4463.95,59.0,-285.0,-962.0,-253.0,-124.0,-18.0,-49.0,-2.9375,-36.5,-7.25,45.5625,-10.3125,102.0,94856.5,UNDEFINED
8813.913235294118,4537.820588235295,153.1345892075839,-164.02941176470588,-936.9705882352941,-209.44117647058823,2.264705882352941,6.382352941176471,-3.323529411764706,0.39889705882352944,0.014705882352941176,0.7095588235294118,48.00919117647059,-9.786764705882353,102.3216911764706,94873.41176470589,8797.175,4513.225,126.28636363636365,-173.0,-936.0,-208.5,3.0,5.5,-2.0,0.4375,0.21875,0.96875,47.75,-9.6875,102.3125,94870.5,32.23572107861261,59.84716407757632,80.01026182323731,42.02126827598474,8.218549949952083,19.99574375388284,40.46645361398367,9.831966127497786,20.829350777987347,0.9109257261028123,10.554961435065593,2.7191747906101003,1.1791605451048246,0.6061782695496047,0.14444606913821872,3.5828306657338187,8800.0,4500.0,50.0,-187.0,-934.0,-206.0,3.0,0.0,-2.0,0.4375,-36.5,0.875,47.4375,-10.6875,102.3125,94870.5,8873.2,4636.25,302.4210743801653,-43.0,-924.0,-148.0,132.0,40.0,61.0,2.3125,19.375,6.875,50.3125,-9.0,102.5625,94877.75,8768.65,4463.95,59.0,-285.0,-960.0,-253.0,-124.0,-18.0,-49.0,-1.5625,-36.5,-7.25,45.5625,-10.6875,102.0,94870.25,UNDEFINED
8812.54117647059,4540.7029411764715,137.17108653378708,-177.11764705882354,-936.8235294117648,-202.7941176470588,1.1176470588235294,4.794117647058823,-1.5,0.5091911764705882,0.5863970588235294,0.5459558823529411,47.244485294117645,-10.463235294117647,102.0716911764706,94871.42647058824,8812.125,4546.799999999999,157.48553719008265,-177.0,-937.0,-201.5,3.5,5.0,-1.0,0.4375,-0.28125,0.1875,47.28125,-10.625,102.09375,94870.5,37.937265741053444,63.47294453589683,108.26852741496329,15.868330774490033,4.634982842865138,10.783768419206389,17.235911604593323,4.3608409792545535,10.145158570680028,0.4907121141878354,4.955125682256787,1.6323630406498124,0.3329902283872997,0.3104545356675878,0.21271844439646687,4.794065701849965,8800.0,4600.0,250.0,-175.0,-937.0,-206.0,0.0,5.0,0.0,0.4375,-1.8125,-0.4375,47.3125,-10.6875,102.3125,94870.5,8873.2,4636.25,302.4210743801653,-141.0,-924.0,-167.0,29.0,19.0,39.0,1.6875,19.375,4.5625,47.8125,-9.6875,102.3125,94877.75,8743.75,4429.35,-58.75,-227.0,-945.0,-229.0,-62.0,-2.0,-24.0,-0.4375,-7.875,-3.0625,46.5625,-10.75,101.625,94864.75,UNDEFINED
8889.160294117646,4481.514705882354,117.3168449197861,-225.73529411764707,-930.0588235294117,-122.26470588235294,-12.647058823529411,4.5588235294117645,-45.588235294117645,1.2297794117647058,-39.033088235294116,1.0863970588235294,128.05698529411765,-12.345588235294118,94.3033088235294,94868.4705882353,8815.075,4475.175,90.32644628099173,-179.5,-937.0,-195.0,5.5,5.0,-7.5,0.375,-1.75,-0.40625,47.25,-10.6875,101.6875,94868.0,158.65509607961576,31.760866738353915,125.01215210598973,130.20992580131363,48.78148007773006,141.9415818425717,142.32163368697596,53.70299420379429,87.73897846593604,8.227079049378023,80.01912241169252,12.163267621781657,133.70072758491116,2.8286043685529427,11.105981918041248,3.4403822384328264,8800.0,4450.0,0.0,-178.0,-937.0,-200.0,0.0,5.0,0.0,0.3125,-1.8125,-0.4375,47.3125,-10.6875,101.9375,94868.0,9280.35,4581.15,371.9818181818182,-76.0,-826.0,258.0,211.0,139.0,49.0,24.1875,50.375,37.75,351.375,-10.375,102.0625,94873.75,8743.75,4429.35,-58.75,-744.0,-1053.0,-248.0,-604.0,-148.0,-285.0,-11.875,-261.0,-22.75,4.6875,-20.0625,75.1875,94861.25,UNDEFINED
9037.495454545453,4608.259090909091,442.7609851330738,-216.63636363636363,-940.0,-171.33333333333334,-44.81818181818182,12.454545454545455,-13.515151515151516,-0.2840909090909091,14.736742424242424,-1.0227272727272727,54.246212121212125,-9.793560606060606,99.19128787878788,94857.98484848485,8943.25,4627.9,451.51942148760327,-169.0,-945.0,-166.0,-6.0,8.0,-9.0,-0.375,-2.3125,-1.5,53.6875,-9.875,99.25,94855.0,154.5435225731516,89.19865947576079,30.76999732673575,100.16262344988591,33.62941420839798,43.21289352342269,101.70221683469298,30.32541313516078,57.591297743301254,10.494163311138829,51.906068345124815,18.303377488479974,7.2277395898440115,0.6435688550669005,2.0858608011378625,6.663197487511214,8950.0,4700.0,450.0,-168.0,-952.0,-176.0,-14.0,7.0,-7.0,-0.375,-15.5625,0.6875,53.6875,-10.125,99.375,94855.0,9368.45,4703.1,483.3,-140.0,-809.0,-5.0,30.0,107.0,202.0,26.5625,167.4375,44.125,65.125,-7.75,102.4375,94870.0,8869.85,4422.6,381.3409090909091,-506.0,-1009.0,-282.0,-401.0,-49.0,-179.0,-43.5625,-31.4375,-74.9375,26.6875,-11.6875,92.3125,94851.5,UNDEFINED
8942.101470588233,4697.885294117647,478.5105342772311,-172.2058823529412,-945.7352941176471,-163.26470588235293,-2.6470588235294117,6.4411764705882355,-6.0,-0.17095588235294118,-0.5955882352941176,0.1323529411764706,53.0625,-9.935661764705882,99.3345588235294,94861.50735294117,8944.65,4694.675,454.50971074380163,-171.5,-944.5,-164.5,-3.0,7.0,-7.0,-0.1875,-0.65625,0.34375,52.78125,-10.0625,99.375,94861.5,34.39363155747352,22.226555675218826,60.06529999366524,8.820703647341553,4.364518256101484,6.239215294140043,6.910169725325027,4.279558009396908,5.365433699886598,0.4135228433037846,2.291558294310017,1.2233682609749137,0.5526280188994468,0.3438740458407003,0.15530574755242124,5.725899854554306,8950.0,4700.0,550.0,-169.0,-943.0,-165.0,-5.0,8.0,-7.0,-0.1875,-0.8125,0.6875,52.75,-10.0625,99.375,94863.25,8989.95,4730.5,560.8884024315279,-149.0,-938.0,-141.0,9.0,16.0,8.0,0.6875,3.375,1.9375,54.25,-9.3125,99.5,94870.0,8869.85,4644.9,381.3409090909091,-188.0,-955.0,-177.0,-22.0,-2.0,-21.0,-0.9375,-7.8125,-3.0625,52.375,-10.375,99.0,94851.5,UNDEFINED
8953.286764705883,4731.207352941176,564.2540763850108,-175.0,-943.7352941176471,-164.88235294117646,-0.20588235294117646,6.794117647058823,-5.205882352941177,-0.1488970588235294,0.12316176470588236,0.1948529411764706,52.505514705882355,-10.273897058823529,99.47242647058823,94862.91911764706,8948.75,4729.425,560.6134024315279,-174.0,-943.0,-165.5,0.0,7.0,-6.0,-0.1875,0.21875,0.15625,52.5,-10.3125,99.46875,94863.25,20.27654380336131,27.130903581421368,50.897413854152305,5.8981250230796896,2.987943688664666,3.827846185142802,4.65656533434381,2.9105806123334337,3.699135130407171,0.35255248436723796,1.0974623464279285,0.6767871798499653,0.1848727853062223,0.12501392524930516,0.0691383255940846,1.475456514145263,8950.0,4750.0,600.0,-170.0,-943.0,-167.0,0.0,9.0,-7.0,-0.1875,0.25,-0.25,52.5625,-10.3125,99.4375,94863.25,8989.95,4767.95,619.8685950413224,-162.0,-938.0,-157.0,10.0,13.0,1.0,0.6875,1.9375,1.5625,52.8125,-10.0625,99.625,94865.0,8925.15,4669.45,435.3030052592036,-188.0,-950.0,-171.0,-13.0,0.0,-12.0,-0.875,-2.0625,-1.125,52.1875,-10.5,99.375,94861.0,UNDEFINED
8930.151515151516,4747.654545454545,609.2402912262978,-177.33333333333334,-943.1212121212121,-168.42424242424244,1.1515151515151516,6.575757575757576,-8.151515151515152,-0.09659090909090909,-0.07007575757575757,0.0928030303030303,52.23106060606061,-10.490530303030303,99.53787878787878,94865.26515151515,8929.0,4746.6,611.25,-177.0,-943.0,-169.0,0.0,7.0,-9.0,-0.1875,-0.25,-0.0625,52.25,-10.5,99.5625,94864.0,11.581683308464891,10.90090566504366,9.887949269444208,5.084699270032266,2.769900446739645,5.0064352526916736,3.4289321599553055,2.3322508311487296,4.757370676915533,0.3617755790573387,0.9765009450297217,0.5719947817096152,0.2298972514235897,0.14996843102143298,0.06799908435769446,3.868916289812401,8950.0,4750.0,600.0,-181.0,-944.0,-170.0,0.0,9.0,-10.0,-0.1875,-0.5,-0.25,52.1875,-10.625,99.5625,94863.75,8959.55,4767.95,619.8685950413224,-166.0,-938.0,-157.0,10.0,11.0,1.0,0.5625,1.9375,1.125,52.5625,-10.25,99.625,94873.0,8915.3,4728.75,575.0884024315279,-187.0,-950.0,-177.0,-4.0,2.0,-16.0,-0.875,-1.75,-1.125,51.8125,-10.6875,99.4375,94861.0,UNDEFINED
8920.529411764706,4738.01911764706,603.3829539822258,-180.2941176470588,-943.5294117647059,-168.3235294117647,0.7941176470588235,6.529411764705882,-10.558823529411764,0.34375,-0.5974264705882353,0.16176470588235295,51.7702205882353,-10.613970588235293,99.40992647058823,94869.51470588235,8919.075,4737.125,601.1772219951783,-180.5,-944.0,-169.0,0.5,6.5,-10.0,0.1875,-0.9375,-0.03125,51.84375,-10.625,99.5,94868.375,5.3198615504748865,6.374131131590335,7.417979526261474,12.542121544388916,3.783819571885619,5.713994453998083,11.096762868853148,3.5525090929672474,4.9186791554828115,0.810859357550539,2.011283933862001,1.0975305492765866,0.4566223024985063,0.1572660812790082,0.2246583983401055,7.044216727558348,8900.0,4750.0,600.0,-181.0,-944.0,-169.0,0.0,7.0,-14.0,0.3125,-1.625,-0.3125,52.1875,-10.625,99.5625,94863.75,8931.1,4750.55,617.006649135988,-147.0,-931.0,-152.0,36.0,20.0,0.0,3.125,7.125,3.1875,52.5,-10.375,99.625,94880.5,8912.5,4723.1,592.15,-234.0,-954.0,-177.0,-35.0,0.0,-22.0,-0.5625,-4.5625,-1.5,50.75,-10.9375,98.875,94861.75,UNDEFINED
8669.13,,,-291.0416666666667,-873.7916666666666,-298.8333333333333,8.291666666666666,4.75,15.416666666666666,-0.1328125,-0.8619791666666666,-0.23177083333333334,123.68489583333333,-17.770833333333332,109.65885416666667,93085.11458333333,8663.7,,,-292.5,-874.0,-298.0,6.5,5.0,15.0,-0.0625,-0.625,-0.21875,123.84375,-17.75,109.59375,93084.625,67.1600476473924,,,12.605999836746706,3.513689584006195,6.329136672129363,13.189189139023199,3.233654548514797,6.351423439682236,0.8560273234731521,2.4684819727004492,0.8676866667876225,0.5600730150219676,0.11160067269030029,0.2109270159767131,5.207112175682883,8650.0,,,-298.0,-875.0,-295.0,-5.0,5.0,13.0,-1.3125,-1.375,-1.25,123.25,-17.75,109.4375,93078.5,8760.2,,,-260.0,-863.0,-282.0,39.0,14.0,30.0,1.0625,3.9375,2.0625,124.6875,-17.625,110.0625,93092.75,8588.7,,,-310.0,-880.0,-311.0,-11.0,0.0,5.0,-2.5,-8.5,-1.5,122.9375,-18.0,109.3125,93078.5,UNDEFINED
8809.87619047619,4554.189285714286,343.0571428571428,-292.258064516129,-875.3225806451613,-291.93548387096774,6.419354838709677,6.096774193548387,14.161290322580646,0.2540322580645161,-0.3870967741935484,0.08669354838709678,123.18145161290323,-17.756048387096776,109.13709677419355,93087.08064516129,8855.8,4554.525,351.4,-293.0,-875.0,-294.0,5.0,6.0,13.0,0.5,-0.5,0.1875,123.1875,-17.75,109.25,93090.0,86.77664665543305,4.372782012343132,17.324314362533034,10.825795557942408,3.4774233447021614,9.23015161981271,11.655540009078335,3.5435842373664306,5.3609500040791795,0.8377386917120385,1.7244729988190344,0.8537108671111407,0.34435735689442126,0.10747436553574917,0.41814924407749515,5.839658628997573,8850.0,4550.0,350.0,-289.0,-875.0,-295.0,9.0,4.0,13.0,0.5,-2.375,0.3125,123.1875,-17.6875,109.4375,93078.5,8860.35,4561.0,360.75,-260.0,-867.0,-275.0,39.0,15.0,30.0,1.75,3.0,2.0625,123.9375,-17.625,109.75,93096.25,8588.7,4546.85,317.9,-319.0,-881.0,-311.0,-22.0,0.0,5.0,-2.5,-3.5,-1.375,122.6875,-18.0,108.4375,93078.5,UNDEFINED
8859.746875,4550.703333333334,327.0183333333333,-296.375,-876.65625,-284.53125,3.46875,7.59375,12.0,0.306640625,-0.26171875,0.05078125,122.87109375,-17.845703125,108.57421875,93090.078125,8861.275000000001,4549.6,318.275,-296.5,-877.0,-285.0,4.0,7.5,11.0,0.3125,-0.46875,0.125,122.84375,-17.875,108.4375,93090.75,10.983175825310212,4.743851434939869,19.50479376679122,6.6466096135427355,3.68614997156969,6.298921438653016,6.810733345953093,3.4720949797474,5.2240140295222375,0.5159647280138784,1.4598488429125893,0.7197245321772364,0.2603393702489366,0.11771554419344143,0.27653416453166474,7.501461551139605,8850.0,4550.0,300.0,-297.0,-877.0,-285.0,2.0,4.0,10.0,0.5,-0.4375,0.3125,122.75,-17.9375,108.4375,93076.75,8868.6,4561.0,360.75,-281.0,-867.0,-268.0,17.0,15.0,23.0,1.75,3.0,1.5625,123.375,-17.625,109.25,93098.25,8805.4,4543.6,304.4,-319.0,-886.0,-299.0,-22.0,0.0,0.0,-0.875,-3.5,-1.375,122.4375,-18.0,108.1875,93076.75,UNDEFINED
8866.3734375,4547.340625,308.32343749999995,-297.8125,-877.90625,-279.53125,4.25,7.1875,10.0625,0.21875,-0.19140625,-0.056640625,122.591796875,-17.966796875,108.119140625,93090.6953125,8864.875,4547.55,310.35,-297.0,-877.5,-280.0,4.0,7.5,9.0,0.1875,-0.46875,0.0,122.5625,-17.9375,108.15625,93087.25,4.882737604264118,3.7244275918719167,7.911159781772955,5.699108589040694,3.6487680201015973,6.569648564273779,5.902432522055577,3.166737407246078,5.3997461111163485,0.43388483309179726,1.2256640625200796,0.5516104024021904,0.21938811019092436,0.06916913111783879,0.28057013482271326,10.229569405491816,8850.0,4550.0,300.0,-301.0,-879.0,-280.0,2.0,6.0,9.0,-0.0625,-1.375,0.0,122.375,-17.9375,108.4375,93087.25,8878.3,4555.6,319.45,-289.0,-871.0,-267.0,16.0,14.0,23.0,1.3125,2.625,1.25,123.0,-17.875,108.4375,93107.5,8858.45,4540.55,295.85,-313.0,-886.0,-294.0,-9.0,0.0,0.0,-0.8125,-3.0625,-1.0,122.25,-18.0625,107.625,93076.75,UNDEFINED
8950.567187499999,4543.5109375,348.3473011363636,-363.625,-859.15625,-165.625,-2.65625,-2.25,-39.34375,-7.81640625,-50.96484375,4.4765625,94.7578125,-21.654296875,96.322265625,93092.0546875,8878.45,4545.575000000001,320.1,-306.0,-875.0,-271.0,3.0,7.5,6.0,0.0625,-2.78125,0.0,122.09375,-18.0625,107.5625,93087.25,137.22263497651994,10.64015321238682,55.601892746727856,107.76340572245861,71.70284080168831,216.9459201231139,99.2398883692862,65.55814951432,93.85665438625354,15.57730573645701,80.1348865017741,23.76225145591285,39.94687043007572,5.356400310661483,16.682792085194027,8.050679788718707,8850.0,4550.0,300.0,-292.0,-879.0,-280.0,0.0,6.0,9.0,-0.0625,-1.375,0.0,122.375,-18.0625,107.75,93087.25,9317.6,4557.8,442.5681818181818,-241.0,-711.0,375.0,197.0,77.0,68.0,17.1875,2.625,59.875,122.8125,-17.9375,108.125,93107.5,8858.45,4516.25,295.85,-694.0,-1121.0,-438.0,-315.0,-217.0,-252.0,-42.25,-255.0625,-49.4375,23.9375,-33.9375,64.75,93084.5,UNDEFINED
9448.48125,4529.5328125,474.00312499999995,-342.40625,-879.40625,-100.25,-16.0625,-7.8125,-47.15625,7.296875,49.541015625,-4.84765625,90.3046875,-19.58984375,92.99609375,93076.3828125,9478.825,4511.450000000001,475.975,-292.0,-901.0,-199.0,-17.5,4.5,2.5,-0.125,3.84375,-1.9375,120.53125,-15.5625,104.3125,93074.0,353.43211643457,47.58990406855262,31.468809282546584,133.8605098179059,87.59321647582446,272.5915057962336,155.1899850235604,83.97289789357731,145.61241292687617,22.633976119983867,100.82364635170151,31.05624181416611,45.92072672161373,7.320292193442762,17.71116789260267,6.237886446429462,9850.0,4500.0,500.0,-256.0,-915.0,-199.0,-30.0,-3.0,41.0,-0.9375,-42.8125,-72.9375,120.25,-15.5625,104.5,93071.5,9890.65,4599.2,555.15,-204.0,-650.0,509.0,327.0,130.0,260.0,80.4375,349.125,72.25,131.625,-14.375,107.3125,93089.0,8899.8,4466.55,411.8,-714.0,-1062.0,-563.0,-432.0,-258.0,-373.0,-23.0625,-42.8125,-72.9375,19.3125,-37.875,63.0625,93070.0,UNDEFINED
9026.1796875,4551.493750000001,436.39786931818185,-268.875,-906.3125,-209.0625,-9.96875,8.96875,24.34375,-0.375,-5.75,-2.0390625,122.04296875,-15.3046875,104.322265625,93079.4921875,8917.75,4560.6,425.95,-267.5,-909.0,-202.0,-5.5,8.0,22.0,0.1875,-1.59375,-0.4375,120.8125,-15.375,103.9375,93079.25,174.72730959771005,32.96842025137045,27.50757412441242,32.33070048032345,13.991789066817816,23.10416454570125,32.78717724866665,11.58832664866369,17.721154435197754,2.1443615111082788,11.073640053399698,4.548898473097458,2.8172423056367295,0.34589688818788833,1.067777379422344,5.572283214426039,8900.0,4550.0,400.0,-271.0,-905.0,-202.0,3.0,-3.0,21.0,-0.9375,-1.9375,-0.5,120.5625,-15.625,103.0,93071.5,9454.55,4599.2,480.65,-204.0,-858.0,-181.0,48.0,48.0,68.0,3.375,3.875,1.4375,131.0,-14.375,106.9375,93087.25,8899.8,4500.2,401.8681818181818,-404.0,-931.0,-288.0,-142.0,-17.0,-14.0,-6.1875,-42.8125,-16.9375,120.25,-15.6875,103.0,93071.5,UNDEFINED
8912.312903225808,4535.7629032258055,418.5523460410556,-267.48387096774195,-910.8709677419355,-196.32258064516128,-3.2580645161290325,7.516129032258065,17.29032258064516,0.16129032258064516,-0.4717741935483871,0.08266129032258064,120.17540322580645,-15.625,103.12701612903226,93081.75806451614,8914.15,4536.85,419.9181818181818,-267.0,-911.0,-196.0,-1.0,8.0,15.0,0.25,-1.1875,-0.0625,120.3125,-15.6875,103.0,93082.25,5.470282865049639,20.423438201169553,8.45156642456777,9.197358199475675,4.971531859724733,6.847807906058667,9.53228808466426,3.998924586618553,6.9531458030980335,0.672133999216842,1.9070755527714405,0.6449699397012852,0.6236275253086419,0.2641811247357893,0.43585520309446363,4.232554326766788,8900.0,4550.0,400.0,-265.0,-911.0,-188.0,0.0,8.0,14.0,-0.0625,1.625,-0.5,119.4375,-15.8125,103.0,93076.25,8918.85,4581.1,438.5,-248.0,-901.0,-181.0,17.0,16.0,39.0,1.4375,3.25,1.3125,121.1875,-15.0625,103.9375,93092.5,8900.05,4500.2,401.8681818181818,-285.0,-929.0,-210.0,-29.0,-4.0,8.0,-1.75,-3.25,-1.125,119.1875,-16.0,102.5,93076.25,UNDEFINED
8906.077419354839,4528.624193548388,406.97536656891486,-269.8709677419355,-910.741935483871,-194.48387096774192,0.967741935483871,6.967741935483871,11.935483870967742,-0.05040322580645161,-0.1532258064516129,0.4778225806451613,119.54233870967742,-16.016129032258064,102.70161290322581,93084.57258064517,8905.3,4528.1,409.40909090909093,-269.0,-911.0,-194.0,1.0,7.0,11.0,0.125,-0.875,0.4375,119.5,-15.9375,102.6875,93082.5,5.907253150572558,14.158836292622693,16.1449579236255,10.359349836368017,2.8631886878732935,5.220925637866243,10.028239695871328,2.8807854365056063,4.350750769472381,0.6409261192388563,3.63765172613393,0.9599463400661787,0.30507303461894647,0.25102277346029567,0.1449763606981853,4.715309086894119,8900.0,4550.0,400.0,-265.0,-911.0,-194.0,0.0,5.0,8.0,0.25,1.625,-0.0625,119.3125,-15.8125,102.625,93078.75,8917.95,4549.8,427.6,-241.0,-902.0,-185.0,29.0,14.0,21.0,0.875,12.125,2.8125,120.25,-15.625,103.0,93092.5,8896.65,4509.6,381.45909090909095,-296.0,-915.0,-211.0,-21.0,1.0,-2.0,-1.75,-4.5625,-0.8125,119.0,-16.625,102.5,93078.75,UNDEFINED
8928.6375,4527.4953125,416.4294034090909,-331.25,-895.40625,-172.5625,-33.84375,14.5625,-21.5625,1.62890625,-35.92578125,10.87890625,110.916015625,-17.59375,99.2734375,93087.9765625,8915.75,4523.450000000001,408.4840909090909,-281.5,-909.0,-193.0,-1.5,8.5,10.0,0.15625,-1.9375,0.28125,119.125,-16.5,102.53125,93086.25,38.27728417574808,14.233283116916061,27.11382383203115,124.00494266944207,56.78587930735666,71.83176469609276,100.39409742802161,30.05686814324881,76.96121247619772,9.899799626057524,80.47872364201223,33.172295578184084,20.746359774546214,3.8128470228104927,8.316519916901889,5.008202696979453,8900.0,4500.0,400.0,-278.0,-913.0,-194.0,-8.0,9.0,11.0,-1.25,-0.25,0.875,119.3125,-16.625,102.625,93086.25,9063.55,4550.4,471.67272727272723,-241.0,-671.0,47.0,104.0,107.0,32.0,37.1875,12.125,119.125,120.1875,-15.9375,102.875,93096.75,8896.65,4509.6,381.45909090909095,-753.0,-968.0,-311.0,-467.0,-36.0,-267.0,-26.625,-305.875,-11.8125,39.0625,-32.9375,70.4375,93082.25,UNDEFINED
9141.431666666665,4530.553484848485,450.46878787878785,-335.3333333333333,-885.9666666666667,62.3,-42.96666666666667,-6.033333333333333,-59.1,-2.325,-52.733333333333334,3.9604166666666667,66.63958333333333,-18.097916666666666,82.04791666666667,93086.70833333333,9045.0,4531.413636363637,448.5363636363636,-292.0,-906.0,19.5,-15.5,7.5,-10.5,0.09375,-14.09375,-4.03125,46.15625,-16.625,73.65625,93088.25,232.3054111484504,13.300825118092249,17.630645816059218,150.41926081120232,95.80313267260657,265.5422753536619,132.30567619729317,80.56031509258199,123.43037965059352,18.064438059729206,85.17950577470492,40.166485708533806,43.464588376152065,6.254151279396327,17.03699925369495,6.1899123069568684,8950.0,4550.0,450.0,-369.0,-906.0,-191.0,3.0,10.0,11.0,-1.25,-305.875,-11.8125,26.0,-16.6875,102.4375,93077.25,9609.55,4550.4,473.0227272727272,-87.0,-671.0,505.0,183.0,166.0,94.0,37.1875,51.625,119.125,119.125,-9.9375,102.625,93096.75,8917.3,4507.15,407.5590909090909,-753.0,-1093.0,-311.0,-467.0,-211.0,-463.0,-36.25,-305.875,-49.4375,20.75,-32.9375,62.375,93077.25,UNDEFINED
9307.277419354838,4571.341935483872,453.0797920554518,-320.0967741935484,-874.1935483870968,-160.5483870967742,-14.064516129032258,15.0,-27.0,9.421370967741936,49.67943548387097,-11.01008064516129,107.59879032258064,-17.899193548387096,97.31451612903226,93079.16129032258,9299.25,4541.4,471.4,-235.0,-917.0,-188.0,-9.0,9.0,21.0,1.1875,1.625,-1.125,126.375,-13.0,102.5625,93079.25,390.0095218578453,87.3213529601764,70.64066111866808,144.27528197597576,92.26462643029873,169.53639505224777,141.99458569111493,46.62688780807343,128.5599730346373,30.459924866116502,93.35886984442898,35.02867536916404,40.18520850839153,9.335955882748356,12.588431816211179,6.928368130103694,8850.0,4700.0,500.0,-235.0,-918.0,-188.0,-9.0,-10.0,21.0,-0.5625,-33.6875,-87.9375,126.375,-13.1875,105.4375,93079.25,9915.7,4694.5,543.4,-175.0,-620.0,294.0,318.0,120.0,271.0,84.375,302.1875,74.25,134.3125,-11.875,105.9375,93095.75,8822.3,4448.25,311.90495867768595,-669.0,-954.0,-460.0,-386.0,-141.0,-361.0,-57.4375,-33.6875,-87.9375,13.3125,-39.8125,62.3125,93067.25,UNDEFINED
