1675372430.459732,8489.0,2375.0,2400.0,1.25,-2.8125,-79.125,-4.0,4.0,-1.0,0x684a
1675372430.59571,9484.0,6745.0,2399.0,344.0,-8.3125,104.1875,13.0,-2.0,-5.0,0x683f
1675372430.7203321,8487.0,2051.0,2400.0,1.125,-2.75,-79.0,4.0,-2.0,-4.0,0x684a
1675372430.856642,9485.0,6742.0,2399.0,344.0625,-8.25,104.1875,-5.0,8.0,-6.0,0x683f
1675372430.9693718,8543.0,2564.0,557.0,1.25,-2.8125,-78.8125,-2.0,1.0,6.0,0x684a
1675372431.090713,9487.0,6703.0,2400.0,344.25,-8.25,104.1875,6.0,7.0,-5.0,0x683f
1675372431.203609,8570.0,2624.0,745.0,0.875,-3.0,-78.875,-1.0,0.0,-5.0,0x684a
1675372431.3179462,8519.0,3331.0,726.0,344.3125,-8.25,104.1875,9.0,0.0,-6.0,0x683f
1675372431.4302459,8576.0,2661.0,980.0,0.875,-3.1875,-78.8125,4.0,0.0,0.0,0x684a
1675372431.541908,8521.0,3329.0,717.0,344.4375,-8.25,104.25,-1.0,1.0,-3.0,0x683f
1675372431.651744,8773.0,3013.0,1045.0,1.4375,-3.4375,-78.625,0.0,-3.0,-14.0,0x684a
1675372431.766048,8533.0,3320.0,743.0,344.25,-8.4375,104.1875,13.0,1.0,0.0,0x683f
1675372431.878579,8793.0,2831.0,702.0,1.625,-3.4375,-78.75,-3.0,10.0,10.0,0x684a
1675372431.991816,8523.0,3310.0,668.0,344.1875,-8.4375,104.1875,3.0,0.0,-6.0,0x683f
1675372432.1081421,8820.0,2929.0,856.0,1.8125,-3.4375,-78.9375,1.0,1.0,2.0,0x684a
1675372432.219326,8616.0,3393.0,677.0,344.0,-8.5,104.1875,8.0,1.0,-8.0,0x683f
1675372432.332434,8950.0,3000.0,731.0,1.8125,-3.4375,-78.9375,3.0,3.0,14.0,0x684a
1675372432.4469671,8568.0,3299.0,711.0,343.625,-8.5625,104.125,11.0,-1.0,-10.0,0x683f
1675372432.561623,8806.0,2955.0,745.0,2.0625,-3.4375,-79.0,1.0,1.0,-5.0,0x684a
1675372432.6725729,8493.0,3325.0,767.0,343.375,-8.625,103.9375,13.0,5.0,-6.0,0x683f
1675372432.784348,8817.0,2902.0,787.0,1.875,-3.3125,-78.8125,-2.0,0.0,9.0,0x684a
1675372432.896309,8535.0,3378.0,786.0,343.25,-8.625,103.9375,-1.0,2.0,-2.0,0x683f
1675372433.007114,8709.0,2922.0,938.0,1.875,-3.0625,-79.375,-4.0,2.0,3.0,0x684a
1675372433.117734,8629.0,3460.0,743.0,343.125,-8.5,103.875,0.0,3.0,-4.0,0x683f
1675372433.228235,8654.0,2821.0,1101.0,1.8125,-2.4375,-79.875,-11.0,-4.0,0.0,0x684a
