1677696019.919724,10124.0,1582.0,-2153.0,359.5,-15.9375,77.75,-264.0,-903.0,191.0,-0.25,-0.3125,0.9375,5.0,18.0,-8.0,0x683f
1677696019.9836469,10531.0,1716.0,-2140.0,359.6875,-15.875,77.75,-276.0,-914.0,198.0,0.0625,-2.625,2.625,-8.0,7.0,0.0,0x683f
1677696020.044914,10577.0,1892.0,-2210.0,359.8125,-15.8125,77.75,-288.0,-910.0,186.0,1.3125,0.25,-2.3125,-20.0,11.0,-12.0,0x683f
1677696020.107457,10181.0,1633.0,-2160.0,359.625,-15.875,77.6875,-271.0,-912.0,195.0,0.3125,1.125,-1.5625,-2.0,9.0,-2.0,0x683f
1677696020.1746109,10655.0,1867.0,-2134.0,359.625,-15.875,77.6875,-274.0,-909.0,200.0,1.1875,0.25,1.5,-4.0,10.0,-5.0,0x683f
1677696020.234277,10176.0,1690.0,-2178.0,359.625,-15.9375,77.625,-277.0,-907.0,192.0,0.25,1.875,-1.875,-7.0,13.0,-8.0,0x683f
1677696020.293002,10642.0,1896.0,-2177.0,359.4375,-16.0,77.625,-262.0,-907.0,197.0,0.75,0.25,-2.6875,8.0,12.0,-4.0,0x683f
1677696020.354784,10072.0,1626.0,-2204.0,359.375,-16.0,77.5625,-279.0,-911.0,195.0,-0.3125,-1.0,-1.0625,-9.0,8.0,-6.0,0x683f
1677696020.4097369,10649.0,1790.0,-2041.0,359.375,-15.9375,77.5625,-272.0,-909.0,201.0,-0.125,0.1875,-1.5625,-2.0,10.0,-3.0,0x683f
1677696020.4686852,8897.0,3761.0,202.0,359.3125,-15.9375,77.5625,-268.0,-910.0,195.0,0.125,-0.4375,0.0625,1.0,9.0,-7.0,0x683f
1677696020.528888,8839.0,3764.0,198.0,359.3125,-15.9375,77.5625,-269.0,-908.0,196.0,-0.6875,-0.5625,0.875,0.0,11.0,-4.0,0x683f
1677696020.594321,8873.0,3783.0,231.0,359.4375,-15.9375,77.625,-272.0,-907.0,197.0,0.4375,-0.5,0.8125,-2.0,13.0,-4.0,0x683f
1677696020.653766,8916.0,3767.0,259.0,359.4375,-15.9375,77.625,-268.0,-912.0,199.0,0.6875,-0.1875,0.75,2.0,8.0,-1.0,0x683f
1677696020.713213,8914.0,3826.0,264.0,359.4375,-15.9375,77.625,-272.0,-907.0,187.0,-0.625,-1.0625,1.125,-2.0,12.0,-14.0,0x683f
1677696020.7727711,8499.0,3521.0,4534.0,359.5,-15.9375,77.6875,-267.0,-916.0,200.0,-0.125,0.625,0.0,2.0,5.0,0.0,0x683f
1677696020.830782,8821.0,3753.0,200.0,359.5,-15.9375,77.6875,-269.0,-908.0,192.0,-0.25,-0.9375,1.625,0.0,12.0,-8.0,0x683f
1677696020.890118,8528.0,3587.0,4559.0,359.5625,-15.9375,77.75,-289.0,-911.0,194.0,-1.1875,-0.6875,-1.6875,-19.0,9.0,-5.0,0x683f
1677696020.952686,8870.0,3758.0,198.0,359.375,-15.9375,77.75,-267.0,-908.0,205.0,0.375,1.25,-4.625,2.0,12.0,5.0,0x683f
1677696021.012931,8588.0,3605.0,4530.0,359.1875,-15.9375,77.625,-268.0,-910.0,196.0,0.9375,0.5,-0.9375,1.0,10.0,-5.0,0x683f
1677696021.0704808,8948.0,3853.0,267.0,359.1875,-15.9375,77.625,-275.0,-907.0,195.0,-0.5,0.1875,-0.25,-5.0,13.0,-6.0,0x683f
1677696021.12901,8930.0,3837.0,263.0,359.125,-15.9375,77.625,-278.0,-912.0,200.0,0.625,0.25,-1.625,-8.0,8.0,-1.0,0x683f
1677696021.187126,8481.0,3498.0,4570.0,359.0,-15.9375,77.5625,-267.0,-909.0,194.0,0.1875,0.75,-2.5625,1.0,11.0,-5.0,0x683f
1677696021.246009,8888.0,3741.0,205.0,358.875,-15.9375,77.5625,-265.0,-906.0,203.0,0.1875,-0.3125,0.4375,4.0,14.0,0.0,0x683f
1677696021.30527,8903.0,3801.0,243.0,358.9375,-15.9375,77.5625,-275.0,-913.0,196.0,0.25,-0.0625,0.0625,-5.0,7.0,-6.0,0x683f
1677696021.371936,8875.0,3790.0,236.0,358.875,-15.9375,77.5625,-268.0,-912.0,201.0,0.3125,0.4375,-0.5,1.0,8.0,-5.0,0x683f
1677696021.435145,8877.0,3784.0,210.0,358.875,-15.9375,77.5,-266.0,-910.0,201.0,1.0625,0.125,1.125,3.0,10.0,-1.0,0x683f
1677696021.498063,8495.0,3547.0,4541.0,359.0,-16.0,77.5,-276.0,-906.0,205.0,0.5,-0.1875,1.6875,-5.0,14.0,1.0,0x683f
1677696021.558379,8807.0,3691.0,160.0,359.0625,-16.0,77.5,-276.0,-905.0,201.0,0.8125,0.0,0.6875,-8.0,13.0,-5.0,0x683f
1677696021.6203609,8813.0,3716.0,180.0,359.0625,-16.0,77.4375,-277.0,-911.0,194.0,1.375,0.6875,-0.0625,-5.0,8.0,-13.0,0x683f
1677696021.6789691,8854.0,3737.0,193.0,359.0625,-16.0,77.4375,-272.0,-904.0,196.0,-0.1875,0.0,0.25,2.0,9.0,-8.0,0x683f
1677696021.737401,8823.0,3712.0,188.0,359.125,-16.0,77.4375,-281.0,-909.0,197.0,-0.125,-0.625,0.5625,-15.0,6.0,-3.0,0x683f
1677696021.79586,8850.0,3783.0,196.0,359.0625,-16.0625,77.4375,-279.0,-904.0,203.0,-0.375,0.25,-1.5625,-8.0,15.0,-1.0,0x683f
1677696021.861137,8884.0,3745.0,203.0,359.0,-16.0625,77.4375,-272.0,-907.0,197.0,-0.125,0.5,-0.5625,-1.0,12.0,-7.0,0x683f
1677696021.9252212,8876.0,3731.0,197.0,359.0,-16.0625,77.4375,-278.0,-909.0,196.0,-0.5,0.1875,0.8125,-7.0,12.0,-4.0,0x683f
1677696021.9858088,8752.0,3676.0,138.0,359.0,-16.0625,77.4375,-277.0,-915.0,205.0,0.6875,0.5625,-0.9375,-4.0,5.0,0.0,0x683f
1677696022.04834,8900.0,3811.0,224.0,358.9375,-16.0625,77.375,-274.0,-909.0,203.0,1.125,0.3125,-1.1875,-2.0,10.0,-2.0,0x683f
1677696022.109524,8853.0,3743.0,212.0,358.9375,-16.0625,77.3125,-272.0,-905.0,199.0,-0.125,-0.5625,1.9375,0.0,14.0,-6.0,0x683f
1677696022.1742668,8866.0,3728.0,231.0,359.0,-16.0625,77.3125,-277.0,-908.0,203.0,0.25,0.5,-0.25,-8.0,11.0,-3.0,0x683f
1677696022.235126,8878.0,3767.0,203.0,359.0,-16.0625,77.3125,-273.0,-907.0,199.0,1.5625,0.0,0.625,0.0,13.0,-8.0,0x683f
1677696022.30481,8853.0,3743.0,212.0,359.0625,-16.0625,77.3125,-277.0,-904.0,200.0,0.0,-0.4375,1.3125,-5.0,14.0,-6.0,0x683f
1677696022.364762,8881.0,3755.0,216.0,359.125,-16.0625,77.3125,-287.0,-905.0,199.0,0.375,-0.4375,1.5625,-14.0,14.0,-6.0,0x683f
1677696022.426272,9068.0,3728.0,4223.0,359.125,-16.125,77.3125,-276.0,-905.0,201.0,-0.3125,0.0625,-0.6875,-3.0,14.0,-3.0,0x683f
1677696022.484989,8800.0,3693.0,155.0,359.1875,-16.125,77.3125,-275.0,-905.0,201.0,-0.0625,-0.3125,0.75,0.0,11.0,-1.0,0x683f
1677696022.544681,8850.0,3719.0,169.0,359.25,-16.0625,77.375,-281.0,-905.0,203.0,-0.25,-1.125,2.25,-9.0,13.0,-2.0,0x683f
1677696022.605919,8883.0,3763.0,231.0,359.375,-16.0625,77.375,-288.0,-911.0,202.0,0.1875,-0.25,-0.125,-17.0,15.0,-4.0,0x683f
1677696022.673547,9011.0,3692.0,4374.0,359.1875,-16.125,77.375,-276.0,-910.0,202.0,0.5,0.375,-1.1875,-3.0,8.0,-3.0,0x683f
