1675372226.699508,7302.0,3628.0,2398.0,338.625,-4.25,-79.4375,-9.0,12.0,3.0,0x684a
1675372226.822724,8548.0,3532.0,774.0,176.75,-6.4375,106.25,7.0,0.0,4.0,0x683f
1675372226.9356549,6984.0,3546.0,2393.0,338.6875,-4.25,-79.4375,-4.0,2.0,-1.0,0x684a
1675372227.0491352,8687.0,3599.0,765.0,176.75,-6.4375,106.25,5.0,4.0,0.0,0x683f
1675372227.163223,7420.0,3773.0,2396.0,338.875,-4.1875,-79.4375,-3.0,0.0,-8.0,0x684a
1675372227.2759302,8550.0,3544.0,767.0,176.6875,-6.5625,106.25,11.0,3.0,4.0,0x683f
1675372227.3911428,8524.0,2705.0,1031.0,338.75,-3.9375,-79.4375,-6.0,7.0,0.0,0x684a
1675372227.503893,8616.0,3620.0,736.0,176.625,-6.5,106.3125,13.0,-1.0,-9.0,0x683f
1675372227.6172822,8638.0,2703.0,983.0,338.4375,-3.9375,-79.3125,-8.0,-1.0,-5.0,0x684a
1675372227.730944,8737.0,3685.0,521.0,176.5625,-6.5625,106.4375,5.0,0.0,-3.0,0x683f
1675372227.8464372,8637.0,2667.0,985.0,338.4375,-3.875,-79.0625,0.0,4.0,3.0,0x684a
1675372227.959938,8677.0,3541.0,617.0,176.875,-6.6875,106.5,6.0,3.0,-2.0,0x683f
1675372228.075787,8650.0,2490.0,1110.0,338.375,-3.875,-79.0625,0.0,5.0,6.0,0x684a
1675372228.187489,8580.0,3697.0,400.0,177.1875,-6.6875,106.5,6.0,0.0,-4.0,0x683f
1675372228.305873,8677.0,2716.0,1325.0,338.375,-3.875,-79.125,-1.0,-2.0,-4.0,0x684a
1675372228.421366,8618.0,3711.0,370.0,177.875,-6.625,106.5625,-4.0,6.0,3.0,0x683f
1675372228.534334,9363.0,3060.0,1273.0,338.125,-4.0,-79.1875,-1.0,0.0,-2.0,0x684a
1675372228.6471272,8604.0,3439.0,622.0,177.875,-6.6875,106.5625,16.0,1.0,-3.0,0x683f
1675372228.7609951,8774.0,3068.0,910.0,338.25,-3.9375,-79.25,6.0,1.0,8.0,0x684a
1675372228.87502,8624.0,3479.0,656.0,177.6875,-6.875,106.5625,11.0,4.0,-2.0,0x683f
1675372228.984863,8745.0,2998.0,946.0,338.0,-3.9375,-79.125,-1.0,6.0,9.0,0x684a
1675372229.0963242,8511.0,3394.0,685.0,177.4375,-6.875,106.5,8.0,5.0,-9.0,0x683f
1675372229.20777,8743.0,2983.0,883.0,337.75,-4.125,-79.3125,2.0,8.0,12.0,0x684a
1675372229.3164868,8588.0,3408.0,726.0,177.3125,-6.875,106.5,7.0,2.0,2.0,0x683f
1675372229.424557,8761.0,2931.0,1113.0,338.0,-4.0625,-79.25,4.0,0.0,1.0,0x684a
1675372229.535014,8603.0,3487.0,671.0,177.625,-6.875,106.375,0.0,5.0,-4.0,0x683f
1675372229.646268,8715.0,2867.0,1122.0,338.0625,-4.0625,-79.0625,2.0,-1.0,4.0,0x684a
1675372229.754125,8700.0,3540.0,676.0,177.0625,-6.9375,106.3125,5.0,1.0,0.0,0x683f
1675372229.866691,8504.0,2560.0,1252.0,338.0625,-3.875,-79.0,-6.0,1.0,-6.0,0x684a
1675372229.974133,8571.0,3617.0,496.0,177.0625,-6.9375,106.3125,10.0,3.0,-5.0,0x683f
1675372230.0852659,8587.0,2625.0,980.0,338.125,-3.8125,-78.8125,4.0,-2.0,-6.0,0x684a
1675372230.200118,8483.0,3632.0,415.0,177.0625,-6.9375,106.1875,6.0,10.0,-11.0,0x683f
1675372230.314678,8733.0,2799.0,739.0,338.25,-3.75,-78.5625,-8.0,0.0,8.0,0x684a
1675372230.426791,8636.0,3715.0,416.0,177.125,-6.8125,106.1875,7.0,1.0,-4.0,0x683f
1675372230.54053,8810.0,2630.0,891.0,338.375,-3.5625,-78.625,4.0,0.0,-1.0,0x684a
1675372230.65085,8656.0,3709.0,481.0,177.25,-6.8125,106.0625,8.0,3.0,0.0,0x683f
1675372230.7632031,8435.0,2695.0,853.0,337.9375,-3.75,-78.5,-12.0,-3.0,0.0,0x684a
1675372230.8707478,8661.0,3656.0,497.0,177.1875,-6.875,106.0625,1.0,6.0,-8.0,0x683f
1675372230.981736,8661.0,2573.0,1155.0,337.8125,-3.625,-78.625,4.0,16.0,21.0,0x684a
1675372231.092465,8616.0,3506.0,522.0,177.875,-6.8125,106.0,8.0,2.0,-3.0,0x683f
1675372231.201262,8674.0,2611.0,1092.0,338.0625,-3.375,-79.3125,-1.0,0.0,-1.0,0x684a
1675372231.3106308,8663.0,3517.0,544.0,178.5,-6.625,105.9375,5.0,4.0,-3.0,0x683f
1675372231.4246242,8907.0,2697.0,1014.0,338.625,-3.4375,-79.5625,-7.0,5.0,14.0,0x684a
1675372231.537768,8509.0,3422.0,573.0,179.9375,-6.3125,105.5625,-94.0,-124.0,-57.0,0x683f
1675372231.65007,8934.0,2548.0,986.0,339.75,-4.0,-78.6875,-17.0,-11.0,-16.0,0x684a
