1675371518.528001,11886.0,2418.0,2400.0,273.375,-6.625,-77.125,-20.0,-8.0,-4.0,0x684a
1675371518.655895,10575.0,11439.0,2428.0,113.125,-10.375,110.25,-1.0,8.0,-2.0,0x683f
1675371518.771886,14299.0,13173.0,2054.0,271.75,-6.625,-77.3125,-9.0,-10.0,4.0,0x684a
1675371518.888433,10692.0,11454.0,1686.0,112.4375,-10.625,110.3125,4.0,1.0,0.0,0x683f
1675371519.004331,11946.0,2682.0,2395.0,270.4375,-6.5625,-77.25,-6.0,-8.0,10.0,0x684a
1675371519.120194,10705.0,11422.0,1864.0,112.375,-10.625,110.25,7.0,5.0,9.0,0x683f
1675371519.228506,9642.0,4629.0,1204.0,268.5625,-6.75,-77.375,-8.0,-12.0,2.0,0x684a
1675371519.3386319,8842.0,4464.0,4427.0,112.125,-10.75,110.25,10.0,0.0,-6.0,0x683f
1675371519.4510431,9754.0,4754.0,1742.0,268.125,-6.6875,-77.1875,-11.0,-13.0,13.0,0x684a
1675371519.55987,8797.0,4537.0,279.0,112.25,-10.75,110.1875,6.0,1.0,3.0,0x683f
1675371519.6701288,9692.0,4749.0,1563.0,267.9375,-6.5625,-77.0625,-15.0,-7.0,9.0,0x684a
1675371519.7776299,8857.0,4465.0,379.0,112.4375,-10.6875,110.125,12.0,5.0,4.0,0x683f
1675371519.889714,9776.0,4757.0,1727.0,267.875,-6.4375,-76.875,9.0,-11.0,13.0,0x684a
1675371519.997355,8927.0,4582.0,532.0,112.6875,-10.5,110.1875,14.0,9.0,-1.0,0x683f
1675371520.1053581,9729.0,4756.0,1630.0,268.4375,-6.4375,-76.6875,-12.0,-15.0,0.0,0x684a
1675371520.214297,8860.0,4415.0,382.0,113.125,-10.5,110.0625,12.0,8.0,0.0,0x683f
1675371520.322958,9705.0,4764.0,1607.0,269.8125,-6.375,-76.625,-11.0,-5.0,3.0,0x684a
1675371520.44559,8838.0,4469.0,342.0,113.75,-10.5625,110.125,5.0,6.0,4.0,0x683f
1675371520.5545359,9767.0,4721.0,1626.0,271.75,-6.4375,-76.8125,-11.0,-4.0,9.0,0x684a
1675371520.661663,9040.0,4713.0,827.0,113.875,-10.5625,110.1875,7.0,9.0,1.0,0x683f
1675371520.769731,9781.0,4676.0,1589.0,273.5625,-6.375,-77.0625,-12.0,-10.0,2.0,0x684a
1675371520.878075,8843.0,4490.0,367.0,114.625,-10.5625,110.1875,6.0,5.0,-5.0,0x683f
1675371520.986021,9716.0,4720.0,1535.0,275.3125,-6.3125,-77.25,-7.0,-14.0,-5.0,0x684a
1675371521.094514,8840.0,4491.0,347.0,114.625,-10.625,110.1875,-4.0,6.0,-9.0,0x683f
1675371521.2052531,9758.0,4767.0,1734.0,277.5,-6.25,-77.4375,-11.0,-9.0,-4.0,0x684a
1675371521.314514,8963.0,4550.0,546.0,115.4375,-10.625,110.1875,8.0,2.0,-4.0,0x683f
1675371521.42433,9774.0,4756.0,1812.0,280.0,-6.3125,-77.5,-10.0,-11.0,4.0,0x684a
1675371521.531577,8963.0,4605.0,696.0,116.125,-10.6875,110.125,6.0,4.0,0.0,0x683f
1675371521.641141,9778.0,4742.0,1837.0,281.5625,-6.25,-77.5,-13.0,-9.0,13.0,0x684a
1675371521.74785,8849.0,4450.0,380.0,116.625,-10.6875,110.125,12.0,3.0,-3.0,0x683f
1675371521.858721,9874.0,4666.0,1806.0,284.3125,-6.25,-77.5625,-10.0,-18.0,-7.0,0x684a
1675371521.9660149,8837.0,4403.0,334.0,118.1875,-10.6875,110.0625,7.0,5.0,0.0,0x683f
1675371522.076927,9784.0,4753.0,1758.0,285.6875,-6.25,-77.4375,-8.0,-12.0,2.0,0x684a
1675371522.187189,8835.0,4416.0,341.0,118.8125,-10.75,110.0625,11.0,0.0,0.0,0x683f
1675371522.297664,9807.0,4765.0,1903.0,286.9375,-6.1875,-77.1875,-10.0,-11.0,-3.0,0x684a
1675371522.405838,8861.0,4446.0,325.0,118.75,-10.75,110.0,7.0,6.0,0.0,0x683f
1675371522.516182,10051.0,4508.0,1699.0,288.375,-6.25,-76.875,-16.0,-8.0,0.0,0x684a
1675371522.6239092,8961.0,4597.0,560.0,118.875,-10.8125,109.9375,13.0,2.0,-9.0,0x683f
1675371522.733071,9904.0,4663.0,1762.0,288.6875,-6.375,-76.625,-12.0,-13.0,0.0,0x684a
1675371522.839838,8832.0,4457.0,292.0,118.875,-10.875,109.875,15.0,4.0,8.0,0x683f
1675371522.948836,9729.0,4632.0,1182.0,289.1875,-6.5,-76.1875,-22.0,-16.0,3.0,0x684a
1675371523.058717,8978.0,4639.0,698.0,119.5625,-10.875,109.6875,-2.0,12.0,-8.0,0x683f
1675371523.16835,9683.0,4635.0,1147.0,290.75,-6.5625,-75.5625,-11.0,12.0,13.0,0x684a
1675371523.2790132,9041.0,4693.0,752.0,120.875,-10.875,109.9375,-12.0,9.0,3.0,0x683f
1675371523.38825,9925.0,4646.0,1675.0,290.375,-6.0625,-76.125,-11.0,-1.0,16.0,0x684a
1675371523.498484,8956.0,4563.0,547.0,120.875,-10.75,110.0,4.0,0.0,20.0,0x683f
1675371523.608414,9726.0,4742.0,1409.0,290.0,-5.9375,-76.0,-13.0,-12.0,-8.0,0x684a
1675371523.715898,8800.0,4489.0,388.0,118.125,-10.25,109.1875,-248.0,-115.0,-26.0,0x683f
1675371523.828821,9679.0,4746.0,1041.0,286.1875,-5.0625,-77.5,-21.0,-26.0,-24.0,0x684a
